,Candidat,Circ,Departement,Parti,Score
5946,Catherine Durbise,3.0,-circonscription-val-de-marne,Parti des travailleurs,"0,81%"
5947,Jean Chagny,3.0,-circonscription-val-de-marne,Ecologiste,"0,81%"
5948,Daniel Dayot,3.0,-circonscription-val-de-marne,"
									Alliance rouge et verte									","0,55%"
5949,DANIEL Beruet,3.0,-circonscription-val-de-marne,LCR,"0,00%"
5950,Olivier Bisson,3.0,-circonscription-val-de-marne,Divers,"0,00%"
5951,William Commegrain,3.0,-circonscription-val-de-marne,Divers,"0,00%"
5952,Jean-Jacques Jégou,4.0,-circonscription-val-de-marne,UDF,"28,62%"
5953,Michelle Ville,4.0,-circonscription-val-de-marne,PS,"24,22%"
5954,Lydia Schenardi,4.0,-circonscription-val-de-marne,FN,"15,86%"
5955,Olivier d'Ormesson,4.0,-circonscription-val-de-marne,"
									LDI-CNIP									","9,39%"
5956,Jean-Jacques Hédouin,4.0,-circonscription-val-de-marne,PCF,"7,10%"
5957,Gilles Desseigne,4.0,-circonscription-val-de-marne,Les Verts,"3,92%"
5958,Georges Spido,4.0,-circonscription-val-de-marne,Génération écologie,"3,86%"
5959,Daniel Demarque,4.0,-circonscription-val-de-marne,LO,"2,72%"
5960,Eliane Simon,4.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"1,73%"
5961,Xavier Rousseau,4.0,-circonscription-val-de-marne,"
									US4J									","1,30%"
5962,Roger Guillemot,4.0,-circonscription-val-de-marne,"
									Initiative républicaine									","0,64%"
5963,Fernando Servo-Batista,4.0,-circonscription-val-de-marne,LCR,"0,57%"
5964,Robert Wagner,4.0,-circonscription-val-de-marne,"
									Parti pour la liberté									","0,06%"
5965,Myriam Glorieux,4.0,-circonscription-val-de-marne,Divers,"0,00%"
5966,Gilles Carrez,5.0,-circonscription-val-de-marne,RPR,"32,24%"
5967,Jean-Louis Bargero,5.0,-circonscription-val-de-marne,PCF,"20,74%"
5968,Evelyne Picard,5.0,-circonscription-val-de-marne,PS,"18,91%"
5969,Roland Favre,5.0,-circonscription-val-de-marne,FN,"14,69%"
5970,Christian Daniault,5.0,-circonscription-val-de-marne,"
									LDI-MPF									","2,96%"
5971,Gilles Kasic,5.0,-circonscription-val-de-marne,Génération écologie,"2,92%"
5972,Véronique Hunaut,5.0,-circonscription-val-de-marne,LO,"2,75%"
5973,Marie-José Deloire,5.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"2,53%"
5974,Frédéric Fernandez,5.0,-circonscription-val-de-marne,"
									US4J									","1,04%"
5975,Christian Lamotte,5.0,-circonscription-val-de-marne,LCR,"0,54%"
5976,Raymond Gené,5.0,-circonscription-val-de-marne,"
									Alliance rouge et verte									","0,35%"
5977,Serge Giulieri,5.0,-circonscription-val-de-marne,Parti humaniste,"0,33%"
5978,Michel Giraud,6.0,-circonscription-val-de-marne,RPR,"34,87%"
5979,Louis Bayeurte,6.0,-circonscription-val-de-marne,PCF,"19,89%"
5980,Michel Morzière,6.0,-circonscription-val-de-marne,PS,"16,54%"
5981,Régine Mousson,6.0,-circonscription-val-de-marne,FN,"12,00%"
5982,Michèle Perrigueux-Carré,6.0,-circonscription-val-de-marne,Les Verts,"4,37%"
5983,Jean-Pierre Duchiron,6.0,-circonscription-val-de-marne,"
									LDI-MPF									","3,01%"
5984,Stéphane Pellier,6.0,-circonscription-val-de-marne,Génération écologie,"2,11%"
5985,Jacques Decoupy,6.0,-circonscription-val-de-marne,LO,"2,10%"
5986,Hervé Poirier,6.0,-circonscription-val-de-marne,Mouvement des citoyens,"1,23%"
5987,Patrick Chotel,6.0,-circonscription-val-de-marne,"
									US4J									","1,12%"
5988,Bernard Georges,6.0,-circonscription-val-de-marne,Divers,"0,98%"
5989,François Feld,6.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"0,93%"
5990,Philippe Allais,6.0,-circonscription-val-de-marne,LCR,"0,49%"
5991,Isabelle Mery,6.0,-circonscription-val-de-marne,Parti humaniste,"0,17%"
5992,Christophe Ménard,6.0,-circonscription-val-de-marne,"
									Parti de la loi naturelle									","0,13%"
5993,Marc-Antoine Thuret,6.0,-circonscription-val-de-marne,"
									Parti pour la liberté									","0,06%"
5994,Danielle Fages,6.0,-circonscription-val-de-marne,Divers droite,"0,00%"
5995,Pierre Aubry,7.0,-circonscription-val-de-marne,RPR,"20,07%"
5996,Anne-Marie Marty,7.0,-circonscription-val-de-marne,PS,"19,39%"
5997,Jacques Martin,7.0,-circonscription-val-de-marne,RPR dissident,"14,10%"
5998,Eric Fornal,7.0,-circonscription-val-de-marne,FN,"12,02%"
5999,Christian Favier,7.0,-circonscription-val-de-marne,PCF,"9,86%"
6000,Estelle Debaecker,7.0,-circonscription-val-de-marne,Divers droite,"9,26%"
6001,Loïc Le Guénédal,7.0,-circonscription-val-de-marne,Les Verts,"3,90%"
6002,Philippe Desmoulins-Lebeault,7.0,-circonscription-val-de-marne,"
									LDI-MPF									","2,76%"
6003,Serge Franceschina,7.0,-circonscription-val-de-marne,LO,"2,29%"
6004,Philippe Paillas,7.0,-circonscription-val-de-marne,Génération écologie,"2,16%"
6005,Michel Laval,7.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"1,98%"
6006,Véronique Daurensan,7.0,-circonscription-val-de-marne,"
									US4J									","1,21%"
6007,Jean-Claude Denis,7.0,-circonscription-val-de-marne,Parti des travailleurs,"0,66%"
6008,Didier Héraud,7.0,-circonscription-val-de-marne,PNR,"0,32%"
6009,David Patrois,7.0,-circonscription-val-de-marne,Divers,"0,00%"
6010,Michel Herbillon,8.0,-circonscription-val-de-marne,UDF,"26,26%"
6011,Raymond Riquier,8.0,-circonscription-val-de-marne,PS,"21,92%"
6012,Alain Griotteray,8.0,-circonscription-val-de-marne,UDF dissident,"18,85%"
6013,Philippe Olivier,8.0,-circonscription-val-de-marne,FN,"14,91%"
6014,Fabienne Bruneau,8.0,-circonscription-val-de-marne,PCF,"4,77%"
6015,Helena Fanartzis,8.0,-circonscription-val-de-marne,Les Verts,"4,64%"
6016,Annie Rieupet,8.0,-circonscription-val-de-marne,LO,"2,56%"
6017,Jean-Luc Gourgeon,8.0,-circonscription-val-de-marne,Mouvement des citoyens,"1,61%"
6018,Gérard Mathieu,8.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"1,43%"
6019,Claire Danel,8.0,-circonscription-val-de-marne,"
									US4J									","1,00%"
6020,Bahia Idjouadiene,8.0,-circonscription-val-de-marne,"
									Ecologie citoyenne									","0,90%"
6021,Michel Spagnol,8.0,-circonscription-val-de-marne,LCR,"0,68%"
6022,Muriel Deslandes,8.0,-circonscription-val-de-marne,Parti humaniste,"0,43%"
6023,Brice Espallargas,8.0,-circonscription-val-de-marne,Divers,"0,03%"
6024,René Rouquet,9.0,-circonscription-val-de-marne,PS,"30,46%"
6025,Paul Mercieca,9.0,-circonscription-val-de-marne,PCF,"24,60%"
6026,Fernand Saal,9.0,-circonscription-val-de-marne,UDF,"15,89%"
6027,Jean-Louis Desbordes,9.0,-circonscription-val-de-marne,FN,"15,02%"
6028,Christian Brett,9.0,-circonscription-val-de-marne,Les Verts,"2,83%"
6029,Raymond Gabet,9.0,-circonscription-val-de-marne,LO,"2,59%"
6030,Fabrice Haccoun,9.0,-circonscription-val-de-marne,Génération écologie,"2,08%"
6031,Philippe Bertet,9.0,-circonscription-val-de-marne,"
									LDI-MPF									","1,60%"
6032,Fatma Vichy,9.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"0,87%"
6033,Pedro Carrasquedo,9.0,-circonscription-val-de-marne,Extrème gauche,"0,83%"
6034,Bernard Moll,9.0,-circonscription-val-de-marne,LCR,"0,70%"
6035,Daniel Monaury,9.0,-circonscription-val-de-marne,Ecologiste,"0,66%"
6036,Pierre Fedick,9.0,-circonscription-val-de-marne,"
									US4J									","0,60%"
6037,Pierre Vercruysse,9.0,-circonscription-val-de-marne,Parti des travailleurs,"0,56%"
6038,Abdelmoutaki Terrada,9.0,-circonscription-val-de-marne,Divers gauche,"0,46%"
6039,Philippe Le duigou,9.0,-circonscription-val-de-marne,Parti humaniste,"0,25%"
6040,Jean-Claude Lefort,10.0,-circonscription-val-de-marne,PCF,"32,36%"
6041,Patrick Zaregradsky,10.0,-circonscription-val-de-marne,PS,"17,81%"
6042,Annie Le Franc,10.0,-circonscription-val-de-marne,UDF,"17,22%"
6043,Marcel Laprevotte,10.0,-circonscription-val-de-marne,FN,"13,35%"
6044,Chantal Duchêne,10.0,-circonscription-val-de-marne,Convention pour une alternative progressiste,"4,73%"
6045,Danielle Riche,10.0,-circonscription-val-de-marne,LO,"3,66%"
6046,Michèle Abramowicz,10.0,-circonscription-val-de-marne,Génération écologie,"2,83%"
6047,Guy de Montis,10.0,-circonscription-val-de-marne,"
									LDI-MPF									","1,82%"
6048,Frédéric Brand,10.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"1,57%"
6049,Mounir Moussaoui,10.0,-circonscription-val-de-marne,Divers gauche,"1,55%"
6050,Carine Barbier,10.0,-circonscription-val-de-marne,LCR,"1,43%"
6051,Renaud Vaschalde,10.0,-circonscription-val-de-marne,"
									US4J									","0,96%"
6052,Sylvie Rwayane,10.0,-circonscription-val-de-marne,"
									Initiative républicaine									","0,41%"
6053,Eric Basier,10.0,-circonscription-val-de-marne,Parti humaniste,"0,20%"
6054,Pierre Gallien,10.0,-circonscription-val-de-marne,"
									Parti pour la liberté									","0,11%"
6055,Claude Billard,11.0,-circonscription-val-de-marne,PCF,"30,41%"
6056,Daniel Richard,11.0,-circonscription-val-de-marne,RPR,"20,72%"
6057,Alain Lipietz,11.0,-circonscription-val-de-marne,Les Verts,"20,51%"
6058,Michel Duverger,11.0,-circonscription-val-de-marne,FN,"12,75%"
6059,Thierry Bonhoure,11.0,-circonscription-val-de-marne,Mouvement des citoyens,"3,30%"
6060,Denis Guillard,11.0,-circonscription-val-de-marne,LO,"3,00%"
6061,Carole Teyssedre,11.0,-circonscription-val-de-marne,Génération écologie,"2,29%"
6062,Maryvonne Gaudry,11.0,-circonscription-val-de-marne,"
									LDI-MPF									","1,84%"
6063,Yvette Buhr,11.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"1,38%"
6064,Jean-Yves Follezou,11.0,-circonscription-val-de-marne,Divers,"1,32%"
6065,Sandrine Ghiotto,11.0,-circonscription-val-de-marne,LCR,"1,26%"
6066,Bernard Jeanteur,11.0,-circonscription-val-de-marne,"
									US4J									","0,74%"
6067,Jean-Claude Mondot,11.0,-circonscription-val-de-marne,Ecologiste,"0,46%"
6068,Anne Daumas,11.0,-circonscription-val-de-marne,Ecologiste,"0,01%"
6069,Dominique Paska,11.0,-circonscription-val-de-marne,Parti humaniste,"0,00%"
6070,Richard Dell'Agnola,12.0,-circonscription-val-de-marne,RPR,"30,78%"
6071,Patrick Sève,12.0,-circonscription-val-de-marne,PS,"28,92%"
6072,Jean-Claude Denolle,12.0,-circonscription-val-de-marne,FN,"13,59%"
6073,Jacqueline Grymonprez,12.0,-circonscription-val-de-marne,PCF,"11,73%"
6074,Pascal Boutet,12.0,-circonscription-val-de-marne,LO,"3,77%"
6075,Nicolas Jordan,12.0,-circonscription-val-de-marne,Génération écologie,"3,05%"
6076,Marc Bourgeois,12.0,-circonscription-val-de-marne,Ecologiste,"2,57%"
6077,Bernard Boucrot,12.0,-circonscription-val-de-marne,"
									LDI-MPF									","2,27%"
6078,Marie-Odile Bretagnol,12.0,-circonscription-val-de-marne,Mouvement écologiste indépendant,"1,82%"
6079,Nadia Benque,12.0,-circonscription-val-de-marne,"
									US4J									","1,30%"
6080,Charles Raynaud,12.0,-circonscription-val-de-marne,"
									Parti de la loi naturelle									","0,19%"
6081,Paule Flotte-Tilly,12.0,-circonscription-val-de-marne,Extrème gauche,"0,00%"
6082,Philippe Houillon,1.0,-circonscription-val-d-oise,UDF,"30,03%"
6083,Jean-Pierre Bequet,1.0,-circonscription-val-d-oise,PS,"24,92%"
6084,Marie-Thérèse Philippe,1.0,-circonscription-val-d-oise,FN,"20,53%"
6085,Evelyne Gilibert,1.0,-circonscription-val-d-oise,PCF,"8,31%"
6086,Pascal Tourbe,1.0,-circonscription-val-d-oise,Les Verts,"4,66%"
6087,Albert Michaud,1.0,-circonscription-val-d-oise,"
									LDI-MPF									","2,65%"
6088,Jean-Guy Sayous,1.0,-circonscription-val-d-oise,Génération écologie,"2,32%"
6089,Sylviane Farjon,1.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","1,83%"
6090,Jean-Yves Mennecier,1.0,-circonscription-val-d-oise,Parti des travailleurs,"1,83%"
6091,Xavier Lombard,1.0,-circonscription-val-d-oise,"
									US4J									","1,45%"
6092,Michel Nodin,1.0,-circonscription-val-d-oise,"
									Initiative républicaine									","0,59%"
6093,Dominique Ameye,1.0,-circonscription-val-d-oise,Divers,"0,55%"
6094,Maurice Massengo-Tiasse,1.0,-circonscription-val-d-oise,"
									Mouvement des réformateurs									","0,33%"
6095,Robert Nageli,1.0,-circonscription-val-d-oise,Parti humaniste,"0,00%"
6096,Régis Humbert,2.0,-circonscription-val-d-oise,UDF,"26,82%"
6097,Dominique Gillot,2.0,-circonscription-val-d-oise,PS,"20,99%"
6098,Jean-Pierre Emie,2.0,-circonscription-val-d-oise,FN,"17,11%"
6099,Isabelle Massin,2.0,-circonscription-val-d-oise,Divers gauche,"13,20%"
6100,Laurent Dumont,2.0,-circonscription-val-d-oise,PCF,"5,70%"
6101,Marc Denis,2.0,-circonscription-val-d-oise,Les Verts,"3,15%"
6102,Christian Brison,2.0,-circonscription-val-d-oise,LO,"2,60%"
6103,Jean-Michel Bertrand,2.0,-circonscription-val-d-oise,"
									LDI-MPF									","2,28%"
6104,Sandra Iaconelli,2.0,-circonscription-val-d-oise,Génération écologie,"1,81%"
6105,Françoise Hug,2.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","1,13%"
6106,Jean-Pierre Reyal,2.0,-circonscription-val-d-oise,Mouvement des citoyens,"1,03%"
6107,Christian Schmit,2.0,-circonscription-val-d-oise,"
									US4J									","1,01%"
6108,Jonathan Cohen,2.0,-circonscription-val-d-oise,Divers,"0,88%"
6109,Catherine Jegou,2.0,-circonscription-val-d-oise,LCR,"0,72%"
6110,Philippe Goudeau,2.0,-circonscription-val-d-oise,Mouvement écologiste indépendant,"0,67%"
6111,Norbert Trichard,2.0,-circonscription-val-d-oise,Parti des travailleurs,"0,56%"
6112,Christian Rivoal,2.0,-circonscription-val-d-oise,"
									Mouvement des réformateurs									","0,32%"
6113,Béatrice Mallebranche-Chabot,2.0,-circonscription-val-d-oise,Parti humaniste,"0,01%"
6114,Jean Bardet,3.0,-circonscription-val-d-oise,RPR,"29,07%"
6115,Maurice Boscavert,3.0,-circonscription-val-d-oise,PS,"24,96%"
6116,Jean Cuignache,3.0,-circonscription-val-d-oise,FN,"17,37%"
6117,Odile Cantin,3.0,-circonscription-val-d-oise,PCF,"12,08%"
6118,Daniel Vasseure,3.0,-circonscription-val-d-oise,Les Verts,"3,60%"
6119,Annick Lemoine,3.0,-circonscription-val-d-oise,"
									LDI-MPF									","3,01%"
6120,Raymond Tavernier,3.0,-circonscription-val-d-oise,LO,"2,91%"
6121,Eric Denne,3.0,-circonscription-val-d-oise,Génération écologie,"2,43%"
6122,Christian René,3.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","1,53%"
6123,Claude Guedj,3.0,-circonscription-val-d-oise,"
									US4J									","1,33%"
6124,Evelyne Morel,3.0,-circonscription-val-d-oise,Parti des travailleurs,"0,83%"
6125,Gilles Chrétien,3.0,-circonscription-val-d-oise,Divers droite,"0,45%"
6126,Emmanuel Elalouf,3.0,-circonscription-val-d-oise,Divers gauche,"0,36%"
6127,Pierre Busnel,3.0,-circonscription-val-d-oise,"
									Parti pour la liberté									","0,09%"
6128,Cécile Venturini,3.0,-circonscription-val-d-oise,Parti humaniste,"0,00%"
6129,Francis Delattre,4.0,-circonscription-val-d-oise,UDF,"25,67%"
6130,François Gayet,4.0,-circonscription-val-d-oise,Parti radical socialiste,"24,79%"
6131,Jean-Pierre Guidon,4.0,-circonscription-val-d-oise,FN,"17,39%"
6132,Rosita Jaouen,4.0,-circonscription-val-d-oise,PCF,"7,88%"
6133,Jean-Christophe Poulet,4.0,-circonscription-val-d-oise,Les Verts,"4,23%"
6134,Christophe Quarez,4.0,-circonscription-val-d-oise,Divers droite,"3,79%"
6135,Daniel Blaise,4.0,-circonscription-val-d-oise,Génération écologie,"3,44%"
6136,Daniel Michel,4.0,-circonscription-val-d-oise,"
									LDI-MPF									","3,26%"
6137,Jean-Claude Bon,4.0,-circonscription-val-d-oise,LO,"2,74%"
6138,Pierre-François Simeoni,4.0,-circonscription-val-d-oise,Mouvement écologiste indépendant,"2,43%"
6139,Brice Guigno,4.0,-circonscription-val-d-oise,Divers droite,"1,35%"
6140,Jean-Claude Vitran,4.0,-circonscription-val-d-oise,"
									US4J									","1,14%"
6141,Jean Poussin,4.0,-circonscription-val-d-oise,Mouvement des citoyens,"1,09%"
6142,Aline Courbaron,4.0,-circonscription-val-d-oise,Parti des travailleurs,"0,63%"
6143,Benoît Frappé,4.0,-circonscription-val-d-oise,"
									Parti de la loi naturelle									","0,16%"
6144,Régine Baroche,4.0,-circonscription-val-d-oise,Parti humaniste,"0,01%"
6145,Robert Hue,5.0,-circonscription-val-d-oise,PCF,"30,40%"
6146,Georges Mothron,5.0,-circonscription-val-d-oise,RPR,"19,71%"
6147,Michel Bischoff,5.0,-circonscription-val-d-oise,FN,"18,62%"
6148,Manuel Valls,5.0,-circonscription-val-d-oise,PS,"17,32%"
6149,Patrice Crunil,5.0,-circonscription-val-d-oise,LO,"2,73%"
6150,Bernard Girard,5.0,-circonscription-val-d-oise,Extrème droite,"2,59%"
6151,Emmanuel Thieblemont,5.0,-circonscription-val-d-oise,Génération écologie,"2,22%"
6152,Michel Alborghetti,5.0,-circonscription-val-d-oise,"
									Les nouveaux écologistes									","2,20%"
6153,Guy Blondeau,5.0,-circonscription-val-d-oise,"
									LDI-MPF									","1,27%"
6154,Jean-Claude Mamet,5.0,-circonscription-val-d-oise,LCR,"0,98%"
6155,Daniel Moranges,5.0,-circonscription-val-d-oise,Mouvement écologiste indépendant,"0,88%"
6156,Daniel Frigara,5.0,-circonscription-val-d-oise,Parti des travailleurs,"0,56%"
6157,Roland Dupin,5.0,-circonscription-val-d-oise,PNR,"0,30%"
6158,Pierre Malet,5.0,-circonscription-val-d-oise,"
									Mouvement des réformateurs									","0,22%"
6159,François Dauplay,5.0,-circonscription-val-d-oise,Parti humaniste,"0,00%"
6160,Jean-Pierre Delalande,6.0,-circonscription-val-d-oise,RPR,"34,41%"
6161,Delphine Mayrargue,6.0,-circonscription-val-d-oise,PS,"22,96%"
6162,Jean-Michel Dubois,6.0,-circonscription-val-d-oise,FN,"18,43%"
6163,Josiane Jeantils,6.0,-circonscription-val-d-oise,PCF,"7,42%"
6164,Jean-François Patingre,6.0,-circonscription-val-d-oise,Les Verts,"4,29%"
6165,Patrick Tharreau,6.0,-circonscription-val-d-oise,"
									LDI-MPF									","3,09%"
6166,Yves Cottençon,6.0,-circonscription-val-d-oise,LO,"2,79%"
6167,Jean-Louis Charbit,6.0,-circonscription-val-d-oise,Génération écologie,"2,49%"
6168,Sylvie Barrière,6.0,-circonscription-val-d-oise,Mouvement des citoyens,"1,71%"
6169,Jean-Pierre Bertres,6.0,-circonscription-val-d-oise,Mouvement écologiste indépendant,"1,15%"
6170,Monique Jacobs,6.0,-circonscription-val-d-oise,PNR,"0,58%"
6171,Pierre Doyen,6.0,-circonscription-val-d-oise,Divers gauche,"0,55%"
6172,Nicole Mercery,6.0,-circonscription-val-d-oise,"
									Parti pour la liberté									","0,13%"
6173,Christine Desrues,6.0,-circonscription-val-d-oise,Parti humaniste,"0,00%"
6174,Raymond Lamontagne,7.0,-circonscription-val-d-oise,RPR,"28,13%"
6175,Yves Cochet,7.0,-circonscription-val-d-oise,Les Verts,"27,01%"
6176,Dominique Joly,7.0,-circonscription-val-d-oise,FN,"19,46%"
6177,Serge Durand,7.0,-circonscription-val-d-oise,PCF,"7,73%"
6178,Françoise Paris,7.0,-circonscription-val-d-oise,Divers gauche,"4,27%"
6179,Albert Magarian,7.0,-circonscription-val-d-oise,"
									LDI-MPF									","3,71%"
6180,Françoise Delobelle,7.0,-circonscription-val-d-oise,LO,"3,39%"
6181,Michel Lacoux,7.0,-circonscription-val-d-oise,Mouvement des citoyens,"3,21%"
6182,Francis George,7.0,-circonscription-val-d-oise,Mouvement écologiste indépendant,"1,62%"
6183,Philippe Lavaud,7.0,-circonscription-val-d-oise,PNR,"0,78%"
6184,Joby valente-Dersion,7.0,-circonscription-val-d-oise,"
									Mouvement des réformateurs									","0,62%"
