,Candidat,Circ,Departement,Parti,Score
340,Xavier Caïtucoli,6.0,-circonscription-alpes-maritimes,MNR,"1,66%"
341,Jean-Yves Ollivier,6.0,-circonscription-alpes-maritimes,MEI,"1,40%"
342,Marie Gendrot,6.0,-circonscription-alpes-maritimes,Divers,"0,95%"
343,Simon Schierano,6.0,-circonscription-alpes-maritimes,LCR,"0,74%"
344,Alain Bouilleaux,6.0,-circonscription-alpes-maritimes,LO,"0,64%"
345,Philippe Cascio,6.0,-circonscription-alpes-maritimes,Divers,"0,60%"
346,Pierre Piacentini,6.0,-circonscription-alpes-maritimes,CNIP,"0,49%"
347,alain Belli,6.0,-circonscription-alpes-maritimes,Génération écologie,"0,29%"
348,Philippe Morelli,6.0,-circonscription-alpes-maritimes,"
									Initiative républicaine									","0,28%"
349,Martial Martin,6.0,-circonscription-alpes-maritimes,Divers,"0,23%"
350,Marie-France Guillaume,6.0,-circonscription-alpes-maritimes,Parti fédéraliste,"0,13%"
351,Jean-Antoine Leonetti,7.0,-circonscription-alpes-maritimes,UMP,"53,10%"
352,Jean-Claude Frappa,7.0,-circonscription-alpes-maritimes,FN,"19,30%"
353,Philippe Mussi,7.0,-circonscription-alpes-maritimes,Les Verts,"16,65%"
354,Gérard Piel,7.0,-circonscription-alpes-maritimes,PCF,"5,50%"
355,Fabrice Vigreux,7.0,-circonscription-alpes-maritimes,Divers,"0,89%"
356,Claudine Michelier,7.0,-circonscription-alpes-maritimes,MNR,"0,73%"
357,Bérengère Michel,7.0,-circonscription-alpes-maritimes,MPF,"0,60%"
358,Michel Crouzet,7.0,-circonscription-alpes-maritimes,Divers,"0,56%"
359,Bernadette Charmant,7.0,-circonscription-alpes-maritimes,LO,"0,53%"
360,Annick Decologne,7.0,-circonscription-alpes-maritimes,MEI,"0,50%"
361,Jacqueline Salazar,7.0,-circonscription-alpes-maritimes,MHAN,"0,44%"
362,Paul Agius,7.0,-circonscription-alpes-maritimes,"
									Nouvelle donne									","0,42%"
363,Muriel Moselle,7.0,-circonscription-alpes-maritimes,"
									Initiative républicaine									","0,26%"
364,Léon-Maurice Gillard,7.0,-circonscription-alpes-maritimes,Confédération des Écologistes Indépendants,"0,24%"
365,Annick Daguet-Beau,7.0,-circonscription-alpes-maritimes,Parti fédéraliste,"0,20%"
366,Laurent Martinez,7.0,-circonscription-alpes-maritimes,"
									Mouvement Citterien									","0,08%"
367,Bernard Brochand,8.0,-circonscription-alpes-maritimes,UMP,"42,93%"
368,Jean-Pierre Malen,8.0,-circonscription-alpes-maritimes,FN,"20,08%"
369,Appoline Crapiz,8.0,-circonscription-alpes-maritimes,PS,"14,51%"
370,Gilles Cima,8.0,-circonscription-alpes-maritimes,Divers droite,"14,42%"
371,Claude Meyffret,8.0,-circonscription-alpes-maritimes,PCF,"2,34%"
372,Gérald Tanniou,8.0,-circonscription-alpes-maritimes,Le trèfle,"0,87%"
373,Jacques Ottl,8.0,-circonscription-alpes-maritimes,MNR,"0,81%"
374,Carine Crouzet,8.0,-circonscription-alpes-maritimes,Divers,"0,60%"
375,Patricia Isnard,8.0,-circonscription-alpes-maritimes,Pôle républicain,"0,59%"
376,Jean-Pierre Villon,8.0,-circonscription-alpes-maritimes,MEI,"0,55%"
377,Henri Cyvoct,8.0,-circonscription-alpes-maritimes,LO,"0,54%"
378,Michèle Baussy-Cavignanello,8.0,-circonscription-alpes-maritimes,MHAN,"0,45%"
379,Nicolas Simon de Kergunic,8.0,-circonscription-alpes-maritimes,Rassemblement des contribuables français,"0,41%"
380,Pierre Courbis,8.0,-circonscription-alpes-maritimes,"
									Parti pied-noir									","0,30%"
381,Roger Jour,8.0,-circonscription-alpes-maritimes,Génération écologie,"0,29%"
382,Olivier Gounot,8.0,-circonscription-alpes-maritimes,Parti fédéraliste,"0,15%"
383,Marie-Line Chivot-Della Martina,8.0,-circonscription-alpes-maritimes,"
									Initiative républicaine									","0,12%"
384,Béatrice Lefebvre,8.0,-circonscription-alpes-maritimes,"
									Mouvement Citerrien									","0,05%"
385,Michèle Tabarot,9.0,-circonscription-alpes-maritimes,UMP,"39,91%"
386,André Aschieri,9.0,-circonscription-alpes-maritimes,Les Verts,"36,10%"
387,Jean-Pierre Schénardi,9.0,-circonscription-alpes-maritimes,FN,"16,60%"
388,Paul Euzière,9.0,-circonscription-alpes-maritimes,PCF,"2,03%"
389,Marie Jamain-Benassayag,9.0,-circonscription-alpes-maritimes,RPF,"0,96%"
390,Robert Cano,9.0,-circonscription-alpes-maritimes,MNR,"0,66%"
391,Marion Boulnois,9.0,-circonscription-alpes-maritimes,LCR,"0,57%"
392,Daniel Mehl,9.0,-circonscription-alpes-maritimes,Divers,"0,55%"
393,Patrick Bétheuil,9.0,-circonscription-alpes-maritimes,MPF,"0,40%"
394,Jacqueline Cyvoct,9.0,-circonscription-alpes-maritimes,LO,"0,37%"
395,Marie-Lise Cros,9.0,-circonscription-alpes-maritimes,Divers gauche,"0,36%"
396,Pascal Ducreux,9.0,-circonscription-alpes-maritimes,MHAN,"0,34%"
397,Henri-Philippe Goby,9.0,-circonscription-alpes-maritimes,MEI,"0,33%"
398,Jacques Bicard,9.0,-circonscription-alpes-maritimes,Divers,"0,32%"
399,Arlette Michel,9.0,-circonscription-alpes-maritimes,Génération écologie,"0,20%"
400,Catherine Théron,9.0,-circonscription-alpes-maritimes,"
									Initiative républicaine									","0,10%"
401,Marie-Haydée Muller,9.0,-circonscription-alpes-maritimes,Divers,"0,10%"
402,Eveline Laforge,9.0,-circonscription-alpes-maritimes,Parti fédéraliste,"0,09%"
403,Pascal Terrasse,1.0,-circonscription-ardeche,PS,"37,68%"
404,Michel Valla,1.0,-circonscription-ardeche,UMP,"34,42%"
405,Jean-Joël Vanhove,1.0,-circonscription-ardeche,FN,"11,10%"
406,Elsa Cayron,1.0,-circonscription-ardeche,PCF,"5,17%"
407,Marie-Christine Git,1.0,-circonscription-ardeche,CPNT,"3,07%"
408,Stéphane Oriol,1.0,-circonscription-ardeche,Les Verts,"2,23%"
409,Cécile Moulain,1.0,-circonscription-ardeche,LCR,"1,75%"
410,Francis Jean,1.0,-circonscription-ardeche,"
									Droit de chasse									","1,16%"
411,Geneviève Suppa,1.0,-circonscription-ardeche,Divers,"0,82%"
412,Christian Prada,1.0,-circonscription-ardeche,LO,"0,75%"
413,Catherine Martin,1.0,-circonscription-ardeche,MNR,"0,74%"
414,Nicole Juven,1.0,-circonscription-ardeche,MPF,"0,58%"
415,Hervé Salone,1.0,-circonscription-ardeche,Génération écologie,"0,27%"
416,Marie-Ange Eva-Revire,1.0,-circonscription-ardeche,CNIP,"0,27%"
417,Gérard Weber,2.0,-circonscription-ardeche,UMP,"28,79%"
418,Catherine Rolin,2.0,-circonscription-ardeche,PS,"24,78%"
419,Dominique Chambon,2.0,-circonscription-ardeche,UDF,"12,42%"
420,Jean-Paul Vallon,2.0,-circonscription-ardeche,Divers droite,"10,37%"
421,Françoise Vanhove,2.0,-circonscription-ardeche,FN,"10,04%"
422,Jean-Claude Mourgues,2.0,-circonscription-ardeche,Les Verts,"4,78%"
423,Stéphane Wendlinger,2.0,-circonscription-ardeche,Pôle républicain,"1,68%"
424,Angélique Rossi,2.0,-circonscription-ardeche,CPNT,"1,38%"
425,Claire Lainez,2.0,-circonscription-ardeche,LO,"1,20%"
426,Marc Poggi,2.0,-circonscription-ardeche,Divers,"1,14%"
427,Michel Rouby,2.0,-circonscription-ardeche,MNR,"1,08%"
428,Patrick Hoeffel,2.0,-circonscription-ardeche,"
									Droit de chasse									","1,05%"
429,Michèle Marion-Coutret,2.0,-circonscription-ardeche,Parti des travailleurs,"0,50%"
430,Louis-Marcel Tournon,2.0,-circonscription-ardeche,Divers,"0,47%"
431,Christophe Houcine,2.0,-circonscription-ardeche,Génération écologie,"0,33%"
432,Jean-Claude Flory,3.0,-circonscription-ardeche,UMP,"38,53%"
433,Stéphane Alaize,3.0,-circonscription-ardeche,PS,"23,41%"
434,Suzanne Laurent,3.0,-circonscription-ardeche,FN,"7,18%"
435,Gérard Bruchet,3.0,-circonscription-ardeche,Divers gauche,"7,12%"
436,Henri Delauche,3.0,-circonscription-ardeche,PCF,"5,54%"
437,Bernard Brottes,3.0,-circonscription-ardeche,CPNT,"4,49%"
438,Gabriel Comte,3.0,-circonscription-ardeche,UDF,"3,62%"
439,Odile Arnou-Duflot,3.0,-circonscription-ardeche,Les Verts,"3,25%"
440,Thierry Arsac,3.0,-circonscription-ardeche,MNR,"1,99%"
441,Frédéric Pinta,3.0,-circonscription-ardeche,Les alternatifs,"1,23%"
442,Colette Largeron,3.0,-circonscription-ardeche,LO,"0,77%"
443,Bernard Egal,3.0,-circonscription-ardeche,Divers,"0,76%"
444,Gilberte Golay,3.0,-circonscription-ardeche,Divers,"0,70%"
445,Gérard Leynaud,3.0,-circonscription-ardeche,Parti Occitan,"0,63%"
446,Jean-Claude Chagnol,3.0,-circonscription-ardeche,Divers droite,"0,52%"
447,Patrick Laffrat,3.0,-circonscription-ardeche,Génération écologie,"0,26%"
448,Bérengère Poletti,1.0,-circonscription-ardennes,UMP,"40,10%"
449,Claudine Ledoux,1.0,-circonscription-ardennes,PS,"37,66%"
450,Chantal Taioli,1.0,-circonscription-ardennes,FN,"14,65%"
451,Jean-Michel Fournaise,1.0,-circonscription-ardennes,LCR,"1,85%"
452,Nadia Octave,1.0,-circonscription-ardennes,LO,"1,72%"
453,Ghislain Marcinek,1.0,-circonscription-ardennes,MNR,"1,54%"
454,Catherine Boisseau,1.0,-circonscription-ardennes,CPNT,"1,37%"
455,Martine Petit,1.0,-circonscription-ardennes,MPF,"1,13%"
456,Philippe Vuilque,2.0,-circonscription-ardennes,PS,"36,49%"
457,Philippe Mathot,2.0,-circonscription-ardennes,UMP,"29,07%"
458,Roland Bataille,2.0,-circonscription-ardennes,FN,"16,46%"
459,Thérèse Girard,2.0,-circonscription-ardennes,UDF,"4,40%"
460,Michèle Leflon,2.0,-circonscription-ardennes,PCF,"4,27%"
461,Patrick Martin,2.0,-circonscription-ardennes,Divers,"2,15%"
462,Mezhoura Nait-Abdelaziz,2.0,-circonscription-ardennes,Les Verts,"1,52%"
463,Joël Nouet,2.0,-circonscription-ardennes,LO,"1,40%"
464,Nathalie Leduc,2.0,-circonscription-ardennes,MNR,"1,23%"
465,Gérard Baudoin,2.0,-circonscription-ardennes,Parti des travailleurs,"1,22%"
466,Raymond Perrot,2.0,-circonscription-ardennes,Pôle républicain,"0,96%"
467,Jean-Michel Bardeau,2.0,-circonscription-ardennes,Les alternatifs,"0,63%"
468,Gérard Delrez,2.0,-circonscription-ardennes,"
									Initiative républicaine									","0,19%"
469,Jean-Luc Warsmann,3.0,-circonscription-ardennes,UMP,"57,96%"
470,Elisabeth Husson,3.0,-circonscription-ardennes,PS,"23,61%"
471,Eric Samyn,3.0,-circonscription-ardennes,FN,"11,41%"
472,Eléonora Rossi,3.0,-circonscription-ardennes,Les Verts,"2,24%"
473,Jacques Boissier,3.0,-circonscription-ardennes,LO,"1,92%"
474,Olivier Badre,3.0,-circonscription-ardennes,MNR,"1,28%"
475,Olivier Boisseau,3.0,-circonscription-ardennes,CPNT,"1,25%"
476,Odile Benassy,3.0,-circonscription-ardennes,Pôle républicain,"0,32%"
477,Augustin Bonrepaux,1.0,-circonscription-ariege,PS,"43,27%"
478,Yves Maris,1.0,-circonscription-ariege,UMP,"15,49%"
479,Georges Mesplié,1.0,-circonscription-ariege,FN,"8,68%"
480,André Metge,1.0,-circonscription-ariege,CPNT,"7,17%"
481,Lyliane Cassan,1.0,-circonscription-ariege,PCF,"6,39%"
482,Bernard Voegeli,1.0,-circonscription-ariege,Les Verts,"4,10%"
483,Jacques Carol,1.0,-circonscription-ariege,Divers,"4,03%"
484,Michèle Cassan,1.0,-circonscription-ariege,LCR,"2,87%"
485,Jean Darnaud,1.0,-circonscription-ariege,MPF,"2,78%"
486,Roland Larivière,1.0,-circonscription-ariege,"
									Droit  de Chasse									","1,11%"
487,Edwige Dreyer,1.0,-circonscription-ariege,CNIP,"0,88%"
488,Didier Soulet,1.0,-circonscription-ariege,LO,"0,86%"
489,Dominique Fèvre,1.0,-circonscription-ariege,MNR,"0,70%"
490,Andrée Sans,1.0,-circonscription-ariege,Parti Occitan,"0,55%"
491,Raymond Chaumont,1.0,-circonscription-ariege,Géneration écologique,"0,54%"
492,Marc Estève,1.0,-circonscription-ariege,Parti des travailleurs,"0,33%"
493,Daniel Lacroze-Marty,1.0,-circonscription-ariege,Divers,"0,15%"
494,Raymond Caplin,1.0,-circonscription-ariege,Divers,"0,09%"
495,Henri Nayrou,2.0,-circonscription-ariege,PS,"39,14%"
496,Paul-Louis Maurat,2.0,-circonscription-ariege,UMP,"17,26%"
497,André Trigano,2.0,-circonscription-ariege,UDF,"15,02%"
498,Thérèse Aliot,2.0,-circonscription-ariege,FN,"8,67%"
499,Josée Souque,2.0,-circonscription-ariege,PCF,"5,52%"
500,Jean Guichou,2.0,-circonscription-ariege,CPNT,"4,63%"
501,Françoise Matricon,2.0,-circonscription-ariege,Les Verts,"2,78%"
502,Fanny Xibéras,2.0,-circonscription-ariege,LCR,"2,14%"
503,Jacques Pince,2.0,-circonscription-ariege,Parti Occitan,"0,85%"
504,Arlette Albouy,2.0,-circonscription-ariege,"
									Droit de chasse									","0,85%"
505,Jacqueline Santi,2.0,-circonscription-ariege,LO,"0,77%"
506,Michel Lartaud,2.0,-circonscription-ariege,Divers,"0,72%"
507,Frédéric Cantiani,2.0,-circonscription-ariege,MNR,"0,57%"
508,Raphaël de Courrèges,2.0,-circonscription-ariege,Énergie Démocrate,"0,42%"
509,Jean-Claude Barioulet,2.0,-circonscription-ariege,Génération écologie,"0,33%"
510,Jacques Arthuys,2.0,-circonscription-ariege,"
									Nouvelle donne									","0,26%"
511,Francis Demortier,2.0,-circonscription-ariege,Divers,"0,07%"
512,Line Bret,1.0,-circonscription-aube,PS,"23,37%"
513,Pierre Micaux,1.0,-circonscription-aube,UMP,"22,52%"
514,Marc Sebeyran,1.0,-circonscription-aube,UDF,"19,19%"
515,Bruno Subtil,1.0,-circonscription-aube,FN,"18,02%"
516,Michel Roche,1.0,-circonscription-aube,Divers droite,"9,58%"
517,Anna Zajac,1.0,-circonscription-aube,PCF,"2,71%"
518,Monique Bonhomme,1.0,-circonscription-aube,LO,"2,02%"
519,Anne-Lise Glassner,1.0,-circonscription-aube,Génération écologie,"1,01%"
520,Jacky Béon,1.0,-circonscription-aube,Rassemblement des contribuables français,"0,90%"
521,Jacqueline Tiriau,1.0,-circonscription-aube,MNR,"0,68%"
522,Jean-Claude Mathis,2.0,-circonscription-aube,UMP,"35,34%"
523,Yves Fournier,2.0,-circonscription-aube,PS,"26,35%"
524,Marc Malarmey,2.0,-circonscription-aube,FN,"17,43%"
525,Alain Deroin,2.0,-circonscription-aube,UDF,"10,16%"
526,Jean-Pierre Cornevin,2.0,-circonscription-aube,PCF,"3,45%"
527,Annie Cousin,2.0,-circonscription-aube,LO,"2,09%"
528,Patrick Roher,2.0,-circonscription-aube,Rassemblement des contribuables français,"1,50%"
529,Anne Baicry,2.0,-circonscription-aube,Génération écologie,"1,21%"
530,Pierre-Alexis Vandenboomgaerde,2.0,-circonscription-aube,Pôle républicain,"1,03%"
531,Patricia Lacombe,2.0,-circonscription-aube,MNR,"0,83%"
532,Denise Normant,2.0,-circonscription-aube,"
									Union des contribuables français									","0,63%"
533,François Baroin,3.0,-circonscription-aube,UMP,"49,03%"
534,Françoise Delplanque,3.0,-circonscription-aube,Les Verts,"19,02%"
535,Isabelle Maintenant,3.0,-circonscription-aube,FN,"17,63%"
536,Joë Triché,3.0,-circonscription-aube,PCF,"6,66%"
537,Pierre Bissey,3.0,-circonscription-aube,LO,"2,21%"
538,Claude Maitrot,3.0,-circonscription-aube,Pôle républicain,"1,82%"
539,Ouzna Sadi Oufella,3.0,-circonscription-aube,LCR,"1,66%"
540,Nathalie Brézillon,3.0,-circonscription-aube,MNR,"1,02%"
541,Maurice Bernardie,3.0,-circonscription-aube,Génération écologie,"0,95%"
542,Jean-Claude Perez,1.0,-circonscription-aude,PS,"36,12%"
543,Gérard Larrat,1.0,-circonscription-aude,UMP,"29,04%"
544,Robert Morio,1.0,-circonscription-aude,FN,"13,82%"
545,Henry Garino,1.0,-circonscription-aude,PCF,"6,72%"
546,Roger Bertrand,1.0,-circonscription-aude,Pôle républicain,"3,32%"
547,Patricia Soleil,1.0,-circonscription-aude,CPNT,"1,94%"
548,Michel Cornuet,1.0,-circonscription-aude,Les Verts,"1,77%"
549,Henri Escortell,1.0,-circonscription-aude,MNR,"1,67%"
550,Valérie Desmoulins,1.0,-circonscription-aude,LCR,"1,61%"
551,Jean-François Daraud,1.0,-circonscription-aude,Divers,"1,11%"
552,Jean-Philippe Gadier,1.0,-circonscription-aude,LO,"0,85%"
553,Eric Diaz,1.0,-circonscription-aude,"
									Parti pour la défense des animaux									","0,83%"
554,Bernadette Fournié,1.0,-circonscription-aude,Parti Occitan,"0,39%"
555,Jacques Vieules,1.0,-circonscription-aude,Parti des travailleurs,"0,25%"
556,Franck Ribot,1.0,-circonscription-aude,"
									Confédération écologistes indépendants									","0,22%"
557,Patricia Mondini,1.0,-circonscription-aude,Divers,"0,19%"
558,Xavier Silvani,1.0,-circonscription-aude,Divers gauche,"0,17%"
559,William Ficquet,1.0,-circonscription-aude,Parti des socioprofessionels,"0,00%"
560,Jacques Bascou,2.0,-circonscription-aude,PS,"37,13%"
561,Michel Py,2.0,-circonscription-aude,UMP,"29,77%"
562,Danièle Beaudoin,2.0,-circonscription-aude,FN,"15,65%"
563,Christine Sanchez,2.0,-circonscription-aude,PCF,"5,99%"
564,Gérard Soulié,2.0,-circonscription-aude,CPNT,"2,55%"
565,Marie-Laure Arripe,2.0,-circonscription-aude,Les Verts,"1,65%"
566,Agnès Pelletier,2.0,-circonscription-aude,LCR,"1,43%"
567,Marie-Laure Sava,2.0,-circonscription-aude,"
									Droit de chasse									","1,08%"
568,André Chauvin,2.0,-circonscription-aude,"
									Parti pour la défense des animaux									","1,08%"
569,Anita fages,2.0,-circonscription-aude,Pôle républicain,"1,02%"
570,Isabelle Germain,2.0,-circonscription-aude,MNR,"1,01%"
571,Dominique Galonnier,2.0,-circonscription-aude,LO,"0,99%"
572,Alain Pottier,2.0,-circonscription-aude,Énergie Démocrate,"0,29%"
573,Martin Constant,2.0,-circonscription-aude,Divers,"0,20%"
574,Philippe Bossa,2.0,-circonscription-aude,Génération écologie,"0,18%"
575,Jean-Paul Dupré,3.0,-circonscription-aude,PS,"41,27%"
576,Monique Denux,3.0,-circonscription-aude,UDF,"27,58%"
577,William Macou,3.0,-circonscription-aude,FN,"12,06%"
578,Jean-Claude Castillo,3.0,-circonscription-aude,PCF,"4,03%"
579,Jean-Claude Beirieu,3.0,-circonscription-aude,Les Verts,"2,82%"
580,Eliane Palop,3.0,-circonscription-aude,CPNT,"2,63%"
581,Florence Marois,3.0,-circonscription-aude,LCR,"1,94%"
582,Jean-François Leclerc,3.0,-circonscription-aude,MPF,"1,40%"
583,Lydie Blacher,3.0,-circonscription-aude,"
									Droit de chasse									","1,36%"
584,Jean Bourdil,3.0,-circonscription-aude,MNR,"1,25%"
585,Véronique Kontowicz,3.0,-circonscription-aude,LO,"1,03%"
586,Guy Aranzana,3.0,-circonscription-aude,Le Trèfle,"0,90%"
587,Jean Garrigue,3.0,-circonscription-aude,Divers,"0,60%"
588,Olivier Ruel,3.0,-circonscription-aude,Divers,"0,55%"
589,Martine Noirot,3.0,-circonscription-aude,CNIP,"0,34%"
590,Alexandre Curtillet,3.0,-circonscription-aude,Génération écologie,"0,22%"
591,Henri Canal,3.0,-circonscription-aude,Divers,"0,00%"
592,Frédéric Urbani,3.0,-circonscription-aude,Parti des socioprofessionels,"0,00%"
593,Yves Censi,1.0,-circonscription-aveyron,PS,"24,18%"
594,Yves Censi,1.0,-circonscription-aveyron,UMP,"24,13%"
595,Régine Taussat,1.0,-circonscription-aveyron,Divers droite,"16,94%"
596,Jean-Claude Luche,1.0,-circonscription-aveyron,Démocratie libérale,"11,78%"
597,Marie-Claire de la Sayette,1.0,-circonscription-aveyron,FN,"5,91%"
598,Maïté Laur,1.0,-circonscription-aveyron,Divers droite,"4,43%"
599,Marie-Claude Carlin,1.0,-circonscription-aveyron,Les Verts,"2,23%"
600,Hélène Combes-Dumas,1.0,-circonscription-aveyron,CPNT,"2,12%"
601,Sylvie Foulquier,1.0,-circonscription-aveyron,PCF,"1,73%"
602,Marie-Cécile Périllat,1.0,-circonscription-aveyron,LCR,"1,41%"
603,Valérie Berger,1.0,-circonscription-aveyron,PRG,"1,20%"
604,Olivia Delille,1.0,-circonscription-aveyron,Le trèfle,"0,89%"
605,Martine COMBES ,1.0,-circonscription-aveyron,MPF,"0,80%"
606,Josiane Fagnon,1.0,-circonscription-aveyron,LO,"0,58%"
607,Christian Régis,1.0,-circonscription-aveyron,Divers droite,"0,52%"
608,Françoise Mas,1.0,-circonscription-aveyron,MNR,"0,50%"
609,Josiane Daunis-Marty,1.0,-circonscription-aveyron,Parti Occitan,"0,24%"
610,Françoise Mazel,1.0,-circonscription-aveyron,Divers,"0,23%"
611,Denis Serre,1.0,-circonscription-aveyron,Génération écologie,"0,18%"
612,Sylvie Sordes,1.0,-circonscription-aveyron,Parti des socioprofessionels,"0,00%"
613,Serge Roques,2.0,-circonscription-aveyron,UMP,"35,48%"
614,Jean-Pierre Pouzoulet,2.0,-circonscription-aveyron,PS,"20,45%"
615,Eric Cantournet,2.0,-circonscription-aveyron,PRG,"14,93%"
616,Claude Gamel,2.0,-circonscription-aveyron,Divers droite,"10,52%"
617,Suzanne Ratel,2.0,-circonscription-aveyron,FN,"4,32%"
618,Yves Galan,2.0,-circonscription-aveyron,PCF,"3,65%"
619,Alain Zarate,2.0,-circonscription-aveyron,LCR,"2,65%"
620,Jean-Louis Calmettes,2.0,-circonscription-aveyron,Les Verts,"1,92%"
621,Chantal Lambel,2.0,-circonscription-aveyron,CPNT,"1,85%"
622,Philippe Mourgères-Durand,2.0,-circonscription-aveyron,RPF,"1,21%"
623,Isabelle Schall,2.0,-circonscription-aveyron,Le trèfle,"0,89%"
624,Pierrette Zago,2.0,-circonscription-aveyron,LO,"0,86%"
625,Françoise de la Sayette,2.0,-circonscription-aveyron,MNR,"0,50%"
626,Delphine Dumont,2.0,-circonscription-aveyron,Divers,"0,45%"
627,Marc Rabetrano,2.0,-circonscription-aveyron,Génération écologie,"0,20%"
628,David Vincent,2.0,-circonscription-aveyron,Parti fédéraliste,"0,10%"
629,Céline Haas,2.0,-circonscription-aveyron,Parti des socioprofessionels,"0,00%"
630,Jacques Godfrain,3.0,-circonscription-aveyron,UMP,"46,64%"
631,Alain Fauconnier,3.0,-circonscription-aveyron,PS,"27,35%"
632,René Quatrefages,3.0,-circonscription-aveyron,Divers droite,"6,15%"
633,Catia Gelly,3.0,-circonscription-aveyron,FN,"5,56%"
634,Bernard Cornus,3.0,-circonscription-aveyron,CPNT,"3,52%"
