,Candidat,Circ,Departement,Parti,Score
4005,Thierry Maugez,2.0,-circonscription-oise,PRG,"4,45%"
4006,Régis Lecuru,2.0,-circonscription-oise,Gauche Alternative 2007,"3,01%"
4007,Marie-France Boyeldieu,2.0,-circonscription-oise,PCF,"2,40%"
4008,Christian Ganier,2.0,-circonscription-oise,CPNT,"2,00%"
4009,Martine Souday,2.0,-circonscription-oise,LCR,"1,97%"
4010,Renée Potchtovik,2.0,-circonscription-oise,LO,"1,28%"
4011,Emmanuel Tetu,2.0,-circonscription-oise,"
									Plateforme 2007									","0,59%"
4012,Sylvie Van Engelandt,2.0,-circonscription-oise,MNR,"0,43%"
4013,Michel Françaix,3.0,-circonscription-oise,PS,"30,73%"
4014,Cécile Brémard,3.0,-circonscription-oise,UMP,"28,00%"
4015,Alain Letellier,3.0,-circonscription-oise,DIV,"13,06%"
4016,Jean-Pierre Bosino,3.0,-circonscription-oise,PCF,"7,46%"
4017,Laurent Guiniot,3.0,-circonscription-oise,FN,"6,54%"
4018,Brahim Belmhand,3.0,-circonscription-oise,MoDem,"5,89%"
4019,Olivier Toupiol,3.0,-circonscription-oise,Les Verts,"2,54%"
4020,Michael Cufi,3.0,-circonscription-oise,LCR,"1,83%"
4021,Nadia Heremans,3.0,-circonscription-oise,MPF,"1,05%"
4022,Roland Szpirko,3.0,-circonscription-oise,LO,"0,94%"
4023,Paul Fraisse,3.0,-circonscription-oise,EXG,"0,85%"
4024,Gilles Carpentier,3.0,-circonscription-oise,MNR,"0,60%"
4025,Alain Lebreton,3.0,-circonscription-oise,PT,"0,52%"
4026,Eric Woerth,4.0,-circonscription-oise,UMP,"57,40%"
4027,Martine Charles,4.0,-circonscription-oise,PS,"18,95%"
4028,Elisabeth Boussard,4.0,-circonscription-oise,FN,"5,80%"
4029,William Castel,4.0,-circonscription-oise,MoDem,"4,75%"
4030,Delphine Schwindenhammer,4.0,-circonscription-oise,Les Verts,"2,81%"
4031,Hayat Bensaria-Govaerts,4.0,-circonscription-oise,PCF,"2,42%"
4032,Christian Delie,4.0,-circonscription-oise,MPF,"1,94%"
4033,Claude Rousset,4.0,-circonscription-oise,LCR,"1,77%"
4034,Yann Denis,4.0,-circonscription-oise,Mouvement Hommes-Animaux-Nature,"1,36%"
4035,Catherine Chemineau,4.0,-circonscription-oise,LO,"0,98%"
4036,Nicole Perucca,4.0,-circonscription-oise,MNR,"0,71%"
4037,Elisabeth Jarry,4.0,-circonscription-oise,La France en Action,"0,67%"
4038,Chrystelle Vanstaevel,4.0,-circonscription-oise,MRC,"0,44%"
4039,Lucien Degauchy,5.0,-circonscription-oise,UMP,"55,45%"
4040,Laurence Rossignol,5.0,-circonscription-oise,PS,"21,97%"
4041,Arielle François,5.0,-circonscription-oise,MoDem,"5,31%"
4042,Monique Chapel,5.0,-circonscription-oise,FN,"5,02%"
4043,Hélène Masure,5.0,-circonscription-oise,PCF,"3,15%"
4044,Jacques Minnaert,5.0,-circonscription-oise,Les Verts,"1,75%"
4045,Fabrice Dalongeville,5.0,-circonscription-oise,PRG,"1,45%"
4046,Jonathan Deschamps,5.0,-circonscription-oise,LCR,"1,27%"
4047,Nathanaël Rosenfeld,5.0,-circonscription-oise,MPF,"1,12%"
4048,Xavier Denis,5.0,-circonscription-oise,LO,"0,78%"
4049,Patrice Coiffard,5.0,-circonscription-oise,Génération Ecologie,"0,71%"
4050,Martine Paillard,5.0,-circonscription-oise,CPNT,"0,71%"
4051,Jean-Francis Bocquillet,5.0,-circonscription-oise,MNR,"0,53%"
4052,Thérèse de la Fuente,5.0,-circonscription-oise,La France en Action,"0,46%"
4053,Sylvie Chorowicz,5.0,-circonscription-oise,PT,"0,32%"
4054,François-Michel Gonnot,6.0,-circonscription-oise,UMP,"44,50%"
4055,Patrice Carvalho,6.0,-circonscription-oise,PCF,"24,67%"
4056,Renza Fresch,6.0,-circonscription-oise,PS,"10,75%"
4057,Michel Guiniot,6.0,-circonscription-oise,FN,"7,55%"
4058,Dominique Ciavatti,6.0,-circonscription-oise,MoDem,"4,64%"
4059,Arnaud Caron,6.0,-circonscription-oise,Les Verts,"2,52%"
4060,Marie-France Gibout,6.0,-circonscription-oise,MPF,"1,43%"
4061,Jean Petit,6.0,-circonscription-oise,LCR,"1,34%"
4062,Michèle Létuvé,6.0,-circonscription-oise,CPNT,"1,05%"
4063,Hélène Becherini,6.0,-circonscription-oise,LO,"0,79%"
4064,Philippe Fraysse,6.0,-circonscription-oise,La France en Action,"0,49%"
4065,Louise Roussel,6.0,-circonscription-oise,DIV,"0,27%"
4066,Edouard Courtial,7.0,-circonscription-oise,UMP,"51,68%"
4067,Abdel Mokhtari,7.0,-circonscription-oise,PS,"17,27%"
4068,André Fouchard,7.0,-circonscription-oise,FN,"7,19%"
4069,Loïc Pen,7.0,-circonscription-oise,PCF,"6,30%"
4070,Christelle Dinard,7.0,-circonscription-oise,MoDem,"5,43%"
4071,Isabelle Maupin,7.0,-circonscription-oise,Les Verts,"3,14%"
4072,Céline Demarle,7.0,-circonscription-oise,LCR,"2,83%"
4073,Eric Montes,7.0,-circonscription-oise,PRG,"1,85%"
4074,Jean-Sébastien Bertin,7.0,-circonscription-oise,LO,"1,48%"
4075,Virginie Deverchin,7.0,-circonscription-oise,MPF,"1,33%"
4076,Nadine Vasseur,7.0,-circonscription-oise,CPNT,"0,94%"
4077,Richard Heim,7.0,-circonscription-oise,La France en Action,"0,56%"
4078,Yves Deniaud,1.0,-circonscription-orne,UMP,"46,53%"
4079,Joaquim Pueyo,1.0,-circonscription-orne,DVG,"30,70%"
4080,Stéphane Thérou,1.0,-circonscription-orne,MoDem,"7,82%"
4081,Francine Lavanry,1.0,-circonscription-orne,FN,"3,73%"
4082,Monique Menard,1.0,-circonscription-orne,Les Verts,"2,88%"
4083,Christine Coulon,1.0,-circonscription-orne,LCR,"2,27%"
4084,Claudine Prod'Homme,1.0,-circonscription-orne,MPF,"1,92%"
4085,François Tollot,1.0,-circonscription-orne,PCF,"1,34%"
4086,Corinne Egret,1.0,-circonscription-orne,CPNT,"1,12%"
4087,Jean-Pierre Scaglia,1.0,-circonscription-orne,LO,"0,83%"
4088,Erik Grouard,1.0,-circonscription-orne,La France en Action,"0,52%"
4089,Michel Prehu,1.0,-circonscription-orne,"
									Parti Rachid Nekkaz									","0,33%"
4090,Jean-Claude Lenoir,2.0,-circonscription-orne,UMP,"54,37%"
4091,Anne-Marie Moretti,2.0,-circonscription-orne,PS,"18,20%"
4092,Jean Sellier,2.0,-circonscription-orne,MoDem,"12,21%"
4093,Claude Guitton,2.0,-circonscription-orne,FN,"5,76%"
4094,Murielle Le Baccon,2.0,-circonscription-orne,Les Verts,"2,50%"
4095,Natacha Pineau,2.0,-circonscription-orne,CPNT,"1,53%"
4096,Christian Gore,2.0,-circonscription-orne,MPF,"1,47%"
4097,Agnès Montier,2.0,-circonscription-orne,LCR,"1,42%"
4098,Chantal Flores,2.0,-circonscription-orne,LO,"1,07%"
4099,Maurice Engrand,2.0,-circonscription-orne,DIV,"1,03%"
4100,Catherine Lurois,2.0,-circonscription-orne,La France en Action,"0,44%"
4101,Sylvia Bassot,3.0,-circonscription-orne,UMP,"52,07%"
4102,Frédéric Leveille,3.0,-circonscription-orne,PS,"25,95%"
4103,Xavier Jaglin,3.0,-circonscription-orne,MoDem,"6,44%"
4104,BRIGITTE Lecoeur,3.0,-circonscription-orne,FN,"4,26%"
4105,Bruno Bertoli,3.0,-circonscription-orne,Les Verts,"3,57%"
4106,Jean Chatelais,3.0,-circonscription-orne,PCF,"2,14%"
4107,Grégory Cordurie,3.0,-circonscription-orne,LCR,"1,79%"
4108,Marie-Ange Niel,3.0,-circonscription-orne,CPNT,"1,29%"
4109,Camille Helleu,3.0,-circonscription-orne,LO,"0,94%"
4110,Jeannine Guillot,3.0,-circonscription-orne,MPF,"0,88%"
4111,Dominique Baloche,3.0,-circonscription-orne,La France en Action,"0,68%"
4112,Philippe Rapeneau,1.0,-circonscription-pas-de-calais,UMP,"37,64%"
4113,Jacqueline Maquet,1.0,-circonscription-pas-de-calais,PS,"32,36%"
4114,Gérard Pavy,1.0,-circonscription-pas-de-calais,DVD,"7,74%"
4115,Joseph Gabriele,1.0,-circonscription-pas-de-calais,FN,"5,71%"
4116,Isabelle Carré,1.0,-circonscription-pas-de-calais,CPNT,"3,25%"
4117,Sigrid Dumoncay,1.0,-circonscription-pas-de-calais,LCR,"2,80%"
4118,Jean-Jacques Guillemant,1.0,-circonscription-pas-de-calais,PCF,"2,79%"
4119,Laura Sanchez,1.0,-circonscription-pas-de-calais,Les Verts,"2,73%"
4120,Isabelle Brunet,1.0,-circonscription-pas-de-calais,LO,"1,53%"
4121,Eric Venel,1.0,-circonscription-pas-de-calais,Mouvement Ecologiste Indépendant,"1,11%"
4122,Etienne Parent,1.0,-circonscription-pas-de-calais,DIV,"0,96%"
4123,Danièle Loriau,1.0,-circonscription-pas-de-calais,MNR,"0,83%"
4124,Mauricette Rainouard,1.0,-circonscription-pas-de-calais,La France en Action,"0,56%"
4125,Catherine Génisson,2.0,-circonscription-pas-de-calais,PS,"38,80%"
4126,Michel Ziolkowski,2.0,-circonscription-pas-de-calais,UMP,"35,29%"
4127,Denise Bocquillet,2.0,-circonscription-pas-de-calais,MoDem,"7,09%"
4128,Dominique Denghin,2.0,-circonscription-pas-de-calais,FN,"6,21%"
4129,Jean-Michel Becquet,2.0,-circonscription-pas-de-calais,CPNT,"3,10%"
4130,Thierry Matezak,2.0,-circonscription-pas-de-calais,Les Verts,"2,68%"
4131,Juliette Perrot,2.0,-circonscription-pas-de-calais,LCR,"2,61%"
4132,Jean-Pierre Delezenne,2.0,-circonscription-pas-de-calais,PCF,"2,56%"
4133,Marine Molins,2.0,-circonscription-pas-de-calais,LO,"1,05%"
4134,Dominique Guffroy,2.0,-circonscription-pas-de-calais,PT,"0,61%"
4135,Jean-Claude Leroy,3.0,-circonscription-pas-de-calais,PS,"44,34%"
4136,Hélène Magnier,3.0,-circonscription-pas-de-calais,UMP,"33,64%"
4137,Francis Hennebelle,3.0,-circonscription-pas-de-calais,MoDem,"4,97%"
4138,Marion Auffray,3.0,-circonscription-pas-de-calais,FN,"4,49%"
4139,Corinne Desutter,3.0,-circonscription-pas-de-calais,CPNT,"3,48%"
4140,Françoise Bonnard,3.0,-circonscription-pas-de-calais,MPF,"2,08%"
4141,Nathalie Flautre,3.0,-circonscription-pas-de-calais,Les Verts,"1,90%"
4142,Magalie Debisschop,3.0,-circonscription-pas-de-calais,LCR,"1,79%"
4143,Catherine Lemoine,3.0,-circonscription-pas-de-calais,PCF,"1,50%"
4144,Raymond Merlin,3.0,-circonscription-pas-de-calais,LO,"1,30%"
4145,Jean-Pierre d'Hollander,3.0,-circonscription-pas-de-calais,MNR,"0,50%"
4146,Daniel Fasquelle,4.0,-circonscription-pas-de-calais,UMP,"45,04%"
4147,Vincent Léna,4.0,-circonscription-pas-de-calais,PS,"29,12%"
4148,Adam Kapella,4.0,-circonscription-pas-de-calais,MoDem,"5,71%"
4149,Fabrice Gosselin,4.0,-circonscription-pas-de-calais,CPNT,"5,28%"
4150,Renée Coolzaet,4.0,-circonscription-pas-de-calais,FN,"4,12%"
4151,Pascal Thiebaux,4.0,-circonscription-pas-de-calais,PCF,"3,94%"
4152,Stéphanie Bocquet,4.0,-circonscription-pas-de-calais,Les Verts,"1,96%"
4153,Laurence Courbois,4.0,-circonscription-pas-de-calais,LCR,"1,78%"
4154,Patrick Macquet,4.0,-circonscription-pas-de-calais,LO,"1,35%"
4155,Véronique Loir,4.0,-circonscription-pas-de-calais,Debout République,"0,65%"
4156,Bernadette Lacroix,4.0,-circonscription-pas-de-calais,MNR,"0,55%"
4157,Marinette Bache,4.0,-circonscription-pas-de-calais,MRC,"0,49%"
4158,Frédéric Cuvillier,5.0,-circonscription-pas-de-calais,PS,"39,35%"
4159,Annick Valla,5.0,-circonscription-pas-de-calais,UMP,"19,20%"
4160,Laurent Feutry,5.0,-circonscription-pas-de-calais,Le Nouveau Centre,"14,34%"
4161,Jean-Pierre Pont,5.0,-circonscription-pas-de-calais,DVD,"9,19%"
4162,Brigitte Passebosc,5.0,-circonscription-pas-de-calais,PCF,"5,66%"
4163,Monique Sgard,5.0,-circonscription-pas-de-calais,FN,"3,85%"
4164,Philippe Herenguel,5.0,-circonscription-pas-de-calais,LCR,"2,53%"
4165,Max Papyle,5.0,-circonscription-pas-de-calais,Les Verts,"1,78%"
4166,Christine Charlet,5.0,-circonscription-pas-de-calais,CPNT,"1,52%"
4167,François Lecaplain,5.0,-circonscription-pas-de-calais,LO,"1,31%"
4168,Miguel Torres,5.0,-circonscription-pas-de-calais,Mouvement Ecologiste Indépendant,"1,26%"
4169,Jack Lang,6.0,-circonscription-pas-de-calais,PS,"39,53%"
4170,Frédéric Wacheux,6.0,-circonscription-pas-de-calais,UMP,"33,17%"
4171,Jean-Jacques Vernalde,6.0,-circonscription-pas-de-calais,FN,"5,19%"
4172,Gisèle Cocquerelle,6.0,-circonscription-pas-de-calais,PCF,"4,48%"
4173,Hervé Morcrette,6.0,-circonscription-pas-de-calais,MoDem,"4,05%"
4174,Rémi Harlé,6.0,-circonscription-pas-de-calais,CPNT,"2,58%"
4175,Christian Ternisien,6.0,-circonscription-pas-de-calais,LCR,"2,42%"
4176,Vincent Becu,6.0,-circonscription-pas-de-calais,Les Verts,"2,25%"
4177,Christophe Beaudouin,6.0,-circonscription-pas-de-calais,MPF,"2,04%"
4178,Françoise Millot,6.0,-circonscription-pas-de-calais,LO,"1,30%"
4179,Olivier Dumont,6.0,-circonscription-pas-de-calais,Mouvement Ecologiste Indépendant,"1,06%"
4180,Marie-Claude Ziegler,6.0,-circonscription-pas-de-calais,DVD,"0,83%"
4181,Hervé de Mil,6.0,-circonscription-pas-de-calais,MNR,"0,57%"
4182,Agnès Barbier,6.0,-circonscription-pas-de-calais,La France en Action,"0,51%"
4183,Natacha Bouchart,7.0,-circonscription-pas-de-calais,UMP,"33,70%"
4184,Gilles Cocquempot,7.0,-circonscription-pas-de-calais,PS,"26,63%"
4185,Marcel Levaillant,7.0,-circonscription-pas-de-calais,PCF,"7,49%"
4186,Bernard Carpentier,7.0,-circonscription-pas-de-calais,DVD,"7,20%"
4187,François Dubout,7.0,-circonscription-pas-de-calais,FN,"6,89%"
4188,Arnaud Leclair,7.0,-circonscription-pas-de-calais,MoDem,"6,13%"
4189,Laurent Roussel,7.0,-circonscription-pas-de-calais,LCR,"3,33%"
4190,Lionel Varrier-Bal,7.0,-circonscription-pas-de-calais,CPNT,"3,29%"
4191,Jacques Goubelle,7.0,-circonscription-pas-de-calais,Les Verts,"2,33%"
4192,Dominique Wailly,7.0,-circonscription-pas-de-calais,LO,"1,64%"
4193,Christophe Lemoine,7.0,-circonscription-pas-de-calais,La France en Action,"0,57%"
4194,André Beun,7.0,-circonscription-pas-de-calais,PT,"0,45%"
4195,Marc Milner,7.0,-circonscription-pas-de-calais,MNR,"0,35%"
4196,Michel Lefait,8.0,-circonscription-pas-de-calais,PS,"51,97%"
4197,Marie-Pascale Bataille,8.0,-circonscription-pas-de-calais,UMP,"33,75%"
4198,Marie Duriez,8.0,-circonscription-pas-de-calais,FN,"4,57%"
4199,Sabine Leurs,8.0,-circonscription-pas-de-calais,CPNT,"2,96%"
4200,Brigitte Persson,8.0,-circonscription-pas-de-calais,Les Verts,"2,03%"
4201,Habiba Lahbairi,8.0,-circonscription-pas-de-calais,LCR,"1,46%"
4202,Flore Lataste,8.0,-circonscription-pas-de-calais,LO,"1,41%"
4203,René Vandenkoornhuyse,8.0,-circonscription-pas-de-calais,PCF,"1,03%"
4204,Brigitte Lagrange,8.0,-circonscription-pas-de-calais,MNR,"0,82%"
4205,André Flajolet,9.0,-circonscription-pas-de-calais,UMP,"38,51%"
4206,Jacques Mellick,9.0,-circonscription-pas-de-calais,PS,"31,84%"
4207,Lucien Andries,9.0,-circonscription-pas-de-calais,PCF,"9,15%"
4208,Evelyne Geronnez,9.0,-circonscription-pas-de-calais,FN,"4,39%"
4209,Marcel Trolle,9.0,-circonscription-pas-de-calais,MoDem,"3,70%"
4210,Anne Ecuyer,9.0,-circonscription-pas-de-calais,Les Verts,"2,98%"
4211,Didier Chappe,9.0,-circonscription-pas-de-calais,CPNT,"2,75%"
4212,Philippe Mussat,9.0,-circonscription-pas-de-calais,LCR,"2,12%"
4213,Jean-Paul Wallard,9.0,-circonscription-pas-de-calais,LO,"1,15%"
4214,Michel Hecquet,9.0,-circonscription-pas-de-calais,Mouvement Ecologiste Indépendant,"1,06%"
4215,Nathalie Audegond,9.0,-circonscription-pas-de-calais,MRC,"0,83%"
4216,Michel Bertin,9.0,-circonscription-pas-de-calais,EXG,"0,63%"
4217,Véronique Péan,9.0,-circonscription-pas-de-calais,MNR,"0,51%"
4218,François Drouvin,9.0,-circonscription-pas-de-calais,La France en Action,"0,37%"
4219,Serge Janquin,10.0,-circonscription-pas-de-calais,PS,"37,91%"
4220,Isabelle Morel,10.0,-circonscription-pas-de-calais,UMP,"17,32%"
4221,Daniel Dewalle,10.0,-circonscription-pas-de-calais,PCF,"12,48%"
4222,Richard Jarrett,10.0,-circonscription-pas-de-calais,DIV,"12,47%"
4223,Chantal Bojanek,10.0,-circonscription-pas-de-calais,FN,"5,15%"
4224,Annie Delannoy-Jumez,10.0,-circonscription-pas-de-calais,MoDem,"3,81%"
4225,Olivier Vasse,10.0,-circonscription-pas-de-calais,LCR,"2,38%"
4226,Lisette Sudic,10.0,-circonscription-pas-de-calais,Les Verts,"2,18%"
4227,Marie-Danièle Duquenne,10.0,-circonscription-pas-de-calais,LO,"1,61%"
4228,Edith Baillet,10.0,-circonscription-pas-de-calais,CPNT,"1,39%"
4229,Daniel Mouton,10.0,-circonscription-pas-de-calais,DVD,"1,32%"
4230,Henri Bailleul,10.0,-circonscription-pas-de-calais,Mouvement Ecologiste Indépendant,"0,88%"
4231,Henri Bascoulergue,10.0,-circonscription-pas-de-calais,MNR,"0,56%"
4232,Valérie Molinari,10.0,-circonscription-pas-de-calais,Le Nouveau Centre,"0,53%"
4233,Odette Duriez,11.0,-circonscription-pas-de-calais,PS,"33,62%"
4234,Myriam Wonterghem,11.0,-circonscription-pas-de-calais,UMP,"26,14%"
4235,Eric Iorio,11.0,-circonscription-pas-de-calais,FN,"9,46%"
4236,Jean Clarisse,11.0,-circonscription-pas-de-calais,PCF,"8,74%"
4237,Jean-Philippe Boonaert,11.0,-circonscription-pas-de-calais,MoDem,"6,16%"
4238,Séverine Duval,11.0,-circonscription-pas-de-calais,LCR,"3,59%"
4239,Jean-Louis Wattez,11.0,-circonscription-pas-de-calais,Les Verts,"2,76%"
4240,Martine Lefèbure-Thévenet,11.0,-circonscription-pas-de-calais,MPF,"2,36%"
4241,Rosemonde Lefrancq,11.0,-circonscription-pas-de-calais,CPNT,"1,86%"
4242,Régis Scheenaerts,11.0,-circonscription-pas-de-calais,LO,"1,84%"
4243,Murielle Richet,11.0,-circonscription-pas-de-calais,Le Trèfle,"1,83%"
4244,Philippe Morin,11.0,-circonscription-pas-de-calais,Le Nouveau Centre,"1,65%"
4245,Jean-Pierre Kucheida,12.0,-circonscription-pas-de-calais,PS,"45,61%"
4246,Jeanine Duquesne,12.0,-circonscription-pas-de-calais,UMP,"19,43%"
4247,Cathy Poly Apourceau,12.0,-circonscription-pas-de-calais,PCF,"9,49%"
4248,Louis Lecoeuvre,12.0,-circonscription-pas-de-calais,FN,"7,76%"
4249,Anne Revel-Delpech,12.0,-circonscription-pas-de-calais,MoDem,"4,90%"
4250,Frédéric Fraccola,12.0,-circonscription-pas-de-calais,LCR,"3,18%"
4251,Nathalie Hubert,12.0,-circonscription-pas-de-calais,LO,"2,27%"
4252,Ludovic Moronval,12.0,-circonscription-pas-de-calais,Les Verts,"2,25%"
4253,François Balavoine,12.0,-circonscription-pas-de-calais,CPNT,"1,66%"
4254,Jacques Lacaze,12.0,-circonscription-pas-de-calais,DIV,"1,56%"
4255,Marc Thorel,12.0,-circonscription-pas-de-calais,Mouvement Ecologiste Indépendant,"1,36%"
4256,Vincent Froger de Mauny,12.0,-circonscription-pas-de-calais,Le Nouveau Centre,"0,53%"
4257,Guy Delcourt,13.0,-circonscription-pas-de-calais,PS,"34,93%"
4258,Béatrice Permuy,13.0,-circonscription-pas-de-calais,UMP,"22,34%"
4259,Bruno Troni,13.0,-circonscription-pas-de-calais,PCF,"13,18%"
4260,Freddy Baudrin,13.0,-circonscription-pas-de-calais,FN,"11,63%"
4261,David Bourgeois,13.0,-circonscription-pas-de-calais,MoDem,"5,68%"
4262,Naceira Vincent,13.0,-circonscription-pas-de-calais,Les Verts,"3,46%"
4263,Ali Bouhamama,13.0,-circonscription-pas-de-calais,LCR,"2,42%"
4264,Michel Darras,13.0,-circonscription-pas-de-calais,LO,"2,13%"
4265,Christian Lefrancq,13.0,-circonscription-pas-de-calais,CPNT,"1,14%"
4266,Christian Poix,13.0,-circonscription-pas-de-calais,EXG,"1,13%"
4267,Christian Guffroy,13.0,-circonscription-pas-de-calais,PT,"0,84%"
4268,Atessa Mohseni,13.0,-circonscription-pas-de-calais,Le Nouveau Centre,"0,61%"
4269,Eric Gourssol,13.0,-circonscription-pas-de-calais,La France en Action,"0,51%"
4270,Albert Facon,14.0,-circonscription-pas-de-calais,PS,"28,24%"
4271,Marine Le Pen,14.0,-circonscription-pas-de-calais,FN,"24,47%"
4272,Jean Urbaniak,14.0,-circonscription-pas-de-calais,MoDem,"13,24%"
4273,Nesrédine Ramdani,14.0,-circonscription-pas-de-calais,UMP,"12,95%"
4274,Dominique Watrin,14.0,-circonscription-pas-de-calais,PCF,"11,49%"
4275,Gaëtan Blanchart,14.0,-circonscription-pas-de-calais,LCR,"2,23%"
4276,Régine Calzia,14.0,-circonscription-pas-de-calais,Les Verts,"1,83%"
4277,Philippe Martel,14.0,-circonscription-pas-de-calais,Mouvement Ecologiste Indépendant,"1,27%"
4278,Dominique Guidon,14.0,-circonscription-pas-de-calais,LO,"1,05%"
4279,Tony Franconville,14.0,-circonscription-pas-de-calais,MPF,"1,01%"
4280,Martine Bourlet,14.0,-circonscription-pas-de-calais,CPNT,"0,72%"
4281,Philippe de Guyenro,14.0,-circonscription-pas-de-calais,Le Nouveau Centre,"0,53%"
4282,Marcel Part,14.0,-circonscription-pas-de-calais,MNR,"0,51%"
4283,Jean-Marie Monka,14.0,-circonscription-pas-de-calais,DIV,"0,46%"
4284,Odile Saugues,1.0,-circonscription-puy-de-dome,PS,"38,81%"
4285,Anne Courtille,1.0,-circonscription-puy-de-dome,UMP,"29,56%"
4286,Michel Fanget,1.0,-circonscription-puy-de-dome,MoDem,"11,62%"
4287,Alain Laffont,1.0,-circonscription-puy-de-dome,EXG,"4,45%"
4288,Romain Saint-Luc,1.0,-circonscription-puy-de-dome,FN,"2,85%"
4289,Yvette Mercier,1.0,-circonscription-puy-de-dome,PCF,"2,69%"
4290,Yves Leycuras,1.0,-circonscription-puy-de-dome,Les Verts,"2,43%"
4291,François Barrière,1.0,-circonscription-puy-de-dome,MPF,"1,78%"
4292,Julia Gilger,1.0,-circonscription-puy-de-dome,LCR,"1,51%"
4293,Chafia Mentalecheta,1.0,-circonscription-puy-de-dome,DVG,"1,40%"
4294,Dominique Leclair,1.0,-circonscription-puy-de-dome,LO,"0,89%"
4295,Gisèle Naudier,1.0,-circonscription-puy-de-dome,Mouvement Ecologiste Indépendant,"0,77%"
4296,Joëlle Girard,1.0,-circonscription-puy-de-dome,Le Trèfle,"0,68%"
4297,Marc Delaire,1.0,-circonscription-puy-de-dome,La France en Action,"0,58%"
4298,Alain Néri,2.0,-circonscription-puy-de-dome,PS,"43,08%"
4299,Paul Suss,2.0,-circonscription-puy-de-dome,UMP,"32,14%"
4300,Stéphanie Sucheyre,2.0,-circonscription-puy-de-dome,MoDem,"8,46%"
4301,Marie-Christine Petit-Belouin,2.0,-circonscription-puy-de-dome,Les Verts,"3,61%"
4302,Claire Joyeux,2.0,-circonscription-puy-de-dome,PCF,"3,52%"
4303,Sandrine Clavières,2.0,-circonscription-puy-de-dome,LCR,"2,80%"
4304,Fabienne Rémy,2.0,-circonscription-puy-de-dome,FN,"2,76%"
4305,Olivier Russier,2.0,-circonscription-puy-de-dome,MPF,"1,11%"
4306,Marie Savre,2.0,-circonscription-puy-de-dome,LO,"0,90%"
4307,Martine Dame,2.0,-circonscription-puy-de-dome,La France en Action,"0,80%"
4308,Christiane Boeuf,2.0,-circonscription-puy-de-dome,PT,"0,50%"
4309,José-Louis Montout,2.0,-circonscription-puy-de-dome,DVD,"0,31%"
4310,Louis Giscard d'Estaing,3.0,-circonscription-puy-de-dome,UMP,"44,64%"
4311,Mireille Lacombe,3.0,-circonscription-puy-de-dome,PS,"21,43%"
4312,Alain Brochet,3.0,-circonscription-puy-de-dome,DVG,"10,99%"
4313,Jean-Philippe Valentin,3.0,-circonscription-puy-de-dome,MoDem,"9,08%"
4314,Odile Vignal,3.0,-circonscription-puy-de-dome,Les Verts,"2,59%"
4315,Michel Bidaux,3.0,-circonscription-puy-de-dome,LCR,"2,01%"
4316,Christine Thomas,3.0,-circonscription-puy-de-dome,PCF,"2,00%"
4317,Marie-Christine Guibert,3.0,-circonscription-puy-de-dome,FN,"1,87%"
4318,Jean-Michel Duclos,3.0,-circonscription-puy-de-dome,EXG,"1,78%"
4319,Claude Jaffres,3.0,-circonscription-puy-de-dome,MPF,"1,14%"
