year,Departement,Circ,Parti,Score
2002.0,hauts-de-seine,10.0,G,26.4
2002.0,hauts-de-seine,11.0,Autres,2.9
2002.0,hauts-de-seine,11.0,C,23.46
2002.0,hauts-de-seine,11.0,D,13.6
2002.0,hauts-de-seine,11.0,ED,7.31
2002.0,hauts-de-seine,11.0,EG,32.8
2002.0,hauts-de-seine,11.0,G,19.94
2002.0,hauts-de-seine,12.0,Autres,31.43
2002.0,hauts-de-seine,12.0,D,24.77
2002.0,hauts-de-seine,12.0,ED,6.78
2002.0,hauts-de-seine,12.0,EG,37.02
2002.0,hauts-de-seine,13.0,Autres,7.13
2002.0,hauts-de-seine,13.0,D,48.8
2002.0,hauts-de-seine,13.0,ED,7.52
2002.0,hauts-de-seine,13.0,EG,8.09
2002.0,hauts-de-seine,13.0,G,28.46
2002.0,herault,1.0,Autres,3.81
2002.0,herault,1.0,C,13.45
2002.0,herault,1.0,D,27.33
2002.0,herault,1.0,ED,15.46
2002.0,herault,1.0,EG,10.96
2002.0,herault,1.0,G,28.99
2002.0,herault,2.0,Autres,4.29
2002.0,herault,2.0,C,0.0
2002.0,herault,2.0,D,34.97
2002.0,herault,2.0,ED,11.95
2002.0,herault,2.0,EG,12.74
2002.0,herault,2.0,G,36.07
2002.0,herault,3.0,Autres,4.8
2002.0,herault,3.0,D,43.22
2002.0,herault,3.0,ED,16.25
2002.0,herault,3.0,EG,5.59
2002.0,herault,3.0,G,30.13
2002.0,herault,4.0,Autres,6.28
2002.0,herault,4.0,D,37.27
2002.0,herault,4.0,ED,15.61
2002.0,herault,4.0,EG,22.82
2002.0,herault,4.0,G,18.03
2002.0,herault,5.0,Autres,5.07
2002.0,herault,5.0,D,39.33
2002.0,herault,5.0,ED,15.79
2002.0,herault,5.0,EG,7.43
2002.0,herault,5.0,G,32.39
2002.0,herault,6.0,Autres,4.2
2002.0,herault,6.0,D,35.3
2002.0,herault,6.0,ED,24.55
2002.0,herault,6.0,EG,9.1
2002.0,herault,6.0,G,26.87
2002.0,herault,7.0,Autres,3.67
2002.0,herault,7.0,D,35.01
2002.0,herault,7.0,ED,20.13
2002.0,herault,7.0,EG,24.7
2002.0,herault,7.0,G,16.49
2002.0,ille-et-vilaine,1.0,Autres,2.86
2002.0,ille-et-vilaine,1.0,C,8.49
2002.0,ille-et-vilaine,1.0,D,18.16
2002.0,ille-et-vilaine,1.0,ED,12.15
2002.0,ille-et-vilaine,1.0,EG,12.43
2002.0,ille-et-vilaine,1.0,G,45.93
2002.0,ille-et-vilaine,2.0,Autres,3.37
2002.0,ille-et-vilaine,2.0,C,23.92
2002.0,ille-et-vilaine,2.0,D,19.52
2002.0,ille-et-vilaine,2.0,ED,4.53
2002.0,ille-et-vilaine,2.0,EG,9.71
2002.0,ille-et-vilaine,2.0,G,38.94
2002.0,ille-et-vilaine,3.0,Autres,2.33
2002.0,ille-et-vilaine,3.0,D,43.88
2002.0,ille-et-vilaine,3.0,ED,4.51
2002.0,ille-et-vilaine,3.0,EG,9.16
2002.0,ille-et-vilaine,3.0,G,40.11
2002.0,ille-et-vilaine,4.0,Autres,5.44
2002.0,ille-et-vilaine,4.0,D,51.06
2002.0,ille-et-vilaine,4.0,ED,6.55
2002.0,ille-et-vilaine,4.0,EG,8.43
2002.0,ille-et-vilaine,4.0,G,28.51
2002.0,ille-et-vilaine,5.0,Autres,1.54
2002.0,ille-et-vilaine,5.0,D,60.64
2002.0,ille-et-vilaine,5.0,ED,5.32
2002.0,ille-et-vilaine,5.0,EG,9.27
2002.0,ille-et-vilaine,5.0,G,23.23
2002.0,ille-et-vilaine,6.0,Autres,89.06
2002.0,ille-et-vilaine,6.0,D,97.57
2002.0,ille-et-vilaine,6.0,ED,32.87
2002.0,ille-et-vilaine,6.0,EG,198.67
2002.0,ille-et-vilaine,7.0,Autres,3.03
2002.0,ille-et-vilaine,7.0,D,54.18
2002.0,ille-et-vilaine,7.0,ED,6.76
2002.0,ille-et-vilaine,7.0,EG,9.69
2002.0,ille-et-vilaine,7.0,G,26.33
2002.0,indre,1.0,Autres,3.48
2002.0,indre,1.0,D,42.12
2002.0,indre,1.0,ED,9.2
2002.0,indre,1.0,EG,8.37
2002.0,indre,1.0,G,36.84
2002.0,indre,2.0,Autres,0.75
2002.0,indre,2.0,D,48.8
2002.0,indre,2.0,ED,8.05
2002.0,indre,2.0,EG,8.32
2002.0,indre,2.0,G,34.08
2002.0,indre,3.0,Autres,1.57
2002.0,indre,3.0,C,10.98
2002.0,indre,3.0,D,36.38
2002.0,indre,3.0,ED,10.47
2002.0,indre,3.0,EG,6.98
2002.0,indre,3.0,G,33.63
2002.0,indre-et-loire,1.0,Autres,4.23
2002.0,indre-et-loire,1.0,C,0.18
2002.0,indre-et-loire,1.0,D,41.86
2002.0,indre-et-loire,1.0,ED,9.79
2002.0,indre-et-loire,1.0,EG,9.89
2002.0,indre-et-loire,1.0,G,34.05
2002.0,indre-et-loire,2.0,Autres,2.16
2002.0,indre-et-loire,2.0,C,7.98
2002.0,indre-et-loire,2.0,D,34.51
2002.0,indre-et-loire,2.0,ED,10.78
2002.0,indre-et-loire,2.0,EG,9.59
2002.0,indre-et-loire,2.0,G,34.99
2002.0,indre-et-loire,3.0,Autres,9.36
2002.0,indre-et-loire,3.0,C,0.16
2002.0,indre-et-loire,3.0,D,38.6
2002.0,indre-et-loire,3.0,ED,9.35
2002.0,indre-et-loire,3.0,EG,9.07
2002.0,indre-et-loire,3.0,G,33.47
2002.0,indre-et-loire,4.0,Autres,2.3
2002.0,indre-et-loire,4.0,C,0.12
2002.0,indre-et-loire,4.0,D,48.59
2002.0,indre-et-loire,4.0,ED,9.47
2002.0,indre-et-loire,4.0,EG,8.49
2002.0,indre-et-loire,4.0,G,31.01
2002.0,indre-et-loire,5.0,Autres,3.43
2002.0,indre-et-loire,5.0,C,1.36
2002.0,indre-et-loire,5.0,D,47.37
2002.0,indre-et-loire,5.0,ED,10.69
2002.0,indre-et-loire,5.0,EG,8.02
2002.0,indre-et-loire,5.0,G,29.14
2002.0,isere,1.0,Autres,3.87
2002.0,isere,1.0,D,45.18
2002.0,isere,1.0,ED,10.34
2002.0,isere,1.0,EG,9.52
2002.0,isere,1.0,G,31.1
2002.0,isere,2.0,Autres,7.92
2002.0,isere,2.0,D,27.61
2002.0,isere,2.0,ED,12.0
2002.0,isere,2.0,EG,51.25
2002.0,isere,2.0,G,1.22
2002.0,isere,3.0,Autres,4.62
2002.0,isere,3.0,D,33.19
2002.0,isere,3.0,ED,9.49
2002.0,isere,3.0,EG,13.12
2002.0,isere,3.0,G,38.51
2002.0,isere,4.0,Autres,3.62
2002.0,isere,4.0,C,13.18
2002.0,isere,4.0,D,20.09
2002.0,isere,4.0,ED,10.21
2002.0,isere,4.0,EG,7.84
2002.0,isere,4.0,G,45.06
2002.0,isere,5.0,Autres,4.62
2002.0,isere,5.0,D,39.5
2002.0,isere,5.0,ED,10.22
2002.0,isere,5.0,EG,10.49
2002.0,isere,5.0,G,35.18
2002.0,isere,6.0,Autres,3.81
2002.0,isere,6.0,C,0.25
2002.0,isere,6.0,D,44.43
2002.0,isere,6.0,ED,20.43
2002.0,isere,6.0,EG,3.78
2002.0,isere,6.0,G,27.3
2002.0,isere,7.0,Autres,4.53
2002.0,isere,7.0,D,50.78
2002.0,isere,7.0,ED,15.69
2002.0,isere,7.0,EG,29.01
2002.0,isere,8.0,Autres,4.87
2002.0,isere,8.0,D,40.34
2002.0,isere,8.0,ED,16.11
2002.0,isere,8.0,EG,17.6
2002.0,isere,8.0,G,21.08
2002.0,isere,9.0,Autres,3.31
2002.0,isere,9.0,D,37.95
2002.0,isere,9.0,ED,11.62
2002.0,isere,9.0,EG,6.32
2002.0,isere,9.0,G,40.78
2002.0,jura,1.0,Autres,0.91
2002.0,jura,1.0,C,0.3
2002.0,jura,1.0,D,51.8
2002.0,jura,1.0,ED,10.35
2002.0,jura,1.0,EG,8.69
2002.0,jura,1.0,G,27.96
2002.0,jura,2.0,Autres,1.19
2002.0,jura,2.0,C,0.35
2002.0,jura,2.0,D,40.36
2002.0,jura,2.0,ED,19.7
2002.0,jura,2.0,EG,10.77
2002.0,jura,2.0,G,27.62
2002.0,jura,3.0,Autres,4.02
2002.0,jura,3.0,C,0.24
2002.0,jura,3.0,D,40.78
2002.0,jura,3.0,ED,12.28
2002.0,jura,3.0,EG,37.35
2002.0,jura,3.0,G,5.33
2002.0,la-reunion,1.0,Autres,2.87
2002.0,la-reunion,1.0,D,50.08
2002.0,la-reunion,1.0,ED,2.7
2002.0,la-reunion,1.0,EG,3.4
2002.0,la-reunion,1.0,G,40.95
2002.0,la-reunion,2.0,Autres,1.75
2002.0,la-reunion,2.0,D,46.88
2002.0,la-reunion,2.0,ED,1.34
2002.0,la-reunion,2.0,EG,46.59
2002.0,la-reunion,2.0,G,3.42
2002.0,la-reunion,3.0,Autres,4.75
2002.0,la-reunion,3.0,D,63.29
2002.0,la-reunion,3.0,ED,2.95
2002.0,la-reunion,3.0,EG,26.55
2002.0,la-reunion,3.0,G,2.47
2002.0,la-reunion,4.0,Autres,3.11
2002.0,la-reunion,4.0,D,41.78
2002.0,la-reunion,4.0,ED,1.67
2002.0,la-reunion,4.0,EG,2.72
2002.0,la-reunion,4.0,G,50.73
2002.0,la-reunion,5.0,Autres,1.09
2002.0,la-reunion,5.0,D,90.31
2002.0,la-reunion,5.0,ED,1.63
2002.0,la-reunion,5.0,EG,2.38
2002.0,la-reunion,5.0,G,4.6
2002.0,landes,1.0,Autres,1.46
2002.0,landes,1.0,C,9.44
2002.0,landes,1.0,D,35.23
2002.0,landes,1.0,ED,6.68
2002.0,landes,1.0,EG,8.54
2002.0,landes,1.0,G,38.64
2002.0,landes,2.0,Autres,3.74
2002.0,landes,2.0,D,41.8
2002.0,landes,2.0,ED,6.77
2002.0,landes,2.0,EG,11.86
2002.0,landes,2.0,G,35.84
2002.0,landes,3.0,Autres,1.19
2002.0,landes,3.0,D,35.68
2002.0,landes,3.0,ED,6.19
2002.0,landes,3.0,EG,9.56
2002.0,landes,3.0,G,47.39
2002.0,loir-et-cher,1.0,Autres,2.26
2002.0,loir-et-cher,1.0,C,38.03
2002.0,loir-et-cher,1.0,D,1.71
2002.0,loir-et-cher,1.0,ED,14.81
2002.0,loir-et-cher,1.0,EG,9.84
2002.0,loir-et-cher,1.0,G,33.35
2002.0,loir-et-cher,2.0,Autres,3.23
2002.0,loir-et-cher,2.0,C,0.13
2002.0,loir-et-cher,2.0,D,45.46
2002.0,loir-et-cher,2.0,ED,12.61
2002.0,loir-et-cher,2.0,EG,6.62
2002.0,loir-et-cher,2.0,G,31.95
2002.0,loir-et-cher,3.0,Autres,1.8
2002.0,loir-et-cher,3.0,C,50.59
2002.0,loir-et-cher,3.0,D,1.86
2002.0,loir-et-cher,3.0,ED,12.35
2002.0,loir-et-cher,3.0,EG,12.89
2002.0,loir-et-cher,3.0,G,20.5
2002.0,loire,1.0,Autres,6.14
2002.0,loire,1.0,C,32.94
2002.0,loire,1.0,D,5.66
2002.0,loire,1.0,ED,17.06
2002.0,loire,1.0,EG,2.75
2002.0,loire,1.0,G,35.44
2002.0,loire,2.0,Autres,4.79
2002.0,loire,2.0,D,43.07
2002.0,loire,2.0,ED,14.81
2002.0,loire,2.0,EG,23.66
2002.0,loire,2.0,G,13.67
2002.0,loire,3.0,Autres,1.71
2002.0,loire,3.0,C,47.92
2002.0,loire,3.0,D,0.9
2002.0,loire,3.0,ED,16.45
2002.0,loire,3.0,EG,8.93
2002.0,loire,3.0,G,24.1
2002.0,loire,4.0,Autres,5.13
2002.0,loire,4.0,C,16.57
2002.0,loire,4.0,D,26.5
2002.0,loire,4.0,ED,16.11
2002.0,loire,4.0,EG,35.7
2002.0,loire,5.0,Autres,2.57
2002.0,loire,5.0,D,47.25
2002.0,loire,5.0,ED,9.74
2002.0,loire,5.0,EG,7.14
2002.0,loire,5.0,G,33.31
2002.0,loire,6.0,Autres,2.7
2002.0,loire,6.0,D,51.63
2002.0,loire,6.0,ED,15.07
2002.0,loire,6.0,EG,8.89
2002.0,loire,6.0,G,21.72
2002.0,loire,7.0,Autres,6.37
2002.0,loire,7.0,D,48.58
2002.0,loire,7.0,ED,16.29
2002.0,loire,7.0,EG,2.14
2002.0,loire,7.0,G,26.62
2002.0,loire-atlantique,1.0,Autres,4.59
2002.0,loire-atlantique,1.0,D,43.94
2002.0,loire-atlantique,1.0,ED,7.09
2002.0,loire-atlantique,1.0,EG,7.13
2002.0,loire-atlantique,1.0,G,37.24
2002.0,loire-atlantique,2.0,Autres,5.23
2002.0,loire-atlantique,2.0,C,6.72
2002.0,loire-atlantique,2.0,D,37.84
2002.0,loire-atlantique,2.0,ED,5.06
2002.0,loire-atlantique,2.0,EG,8.44
2002.0,loire-atlantique,2.0,G,36.7
2002.0,loire-atlantique,3.0,Autres,4.16
2002.0,loire-atlantique,3.0,C,4.1
2002.0,loire-atlantique,3.0,D,25.18
2002.0,loire-atlantique,3.0,ED,7.35
2002.0,loire-atlantique,3.0,EG,9.14
2002.0,loire-atlantique,3.0,G,50.09
2002.0,loire-atlantique,4.0,Autres,3.37
2002.0,loire-atlantique,4.0,C,33.08
2002.0,loire-atlantique,4.0,D,1.0
2002.0,loire-atlantique,4.0,ED,8.86
2002.0,loire-atlantique,4.0,EG,9.86
2002.0,loire-atlantique,4.0,G,43.82
2002.0,loire-atlantique,5.0,Autres,5.35
2002.0,loire-atlantique,5.0,D,47.08
2002.0,loire-atlantique,5.0,ED,7.91
2002.0,loire-atlantique,5.0,EG,39.67
2002.0,loire-atlantique,6.0,Autres,3.41
2002.0,loire-atlantique,6.0,D,53.81
2002.0,loire-atlantique,6.0,ED,7.05
2002.0,loire-atlantique,6.0,EG,8.46
2002.0,loire-atlantique,6.0,G,27.26
2002.0,loire-atlantique,7.0,Autres,3.04
2002.0,loire-atlantique,7.0,D,48.23
2002.0,loire-atlantique,7.0,ED,7.28
2002.0,loire-atlantique,7.0,EG,7.77
2002.0,loire-atlantique,7.0,G,33.69
2002.0,loire-atlantique,8.0,Autres,2.81
2002.0,loire-atlantique,8.0,C,8.24
2002.0,loire-atlantique,8.0,D,22.9
2002.0,loire-atlantique,8.0,ED,7.77
2002.0,loire-atlantique,8.0,EG,16.8
2002.0,loire-atlantique,8.0,G,41.49
2002.0,loire-atlantique,9.0,Autres,4.49
2002.0,loire-atlantique,9.0,D,50.67
2002.0,loire-atlantique,9.0,ED,9.75
2002.0,loire-atlantique,9.0,EG,9.56
2002.0,loire-atlantique,9.0,G,25.55
2002.0,loire-atlantique,10.0,Autres,2.21
2002.0,loire-atlantique,10.0,D,54.89
2002.0,loire-atlantique,10.0,ED,7.5
2002.0,loire-atlantique,10.0,EG,9.19
2002.0,loire-atlantique,10.0,G,26.19
2002.0,loiret,1.0,Autres,4.49
2002.0,loiret,1.0,D,48.64
2002.0,loiret,1.0,ED,9.8
2002.0,loiret,1.0,EG,9.05
2002.0,loiret,1.0,G,28.01
2002.0,loiret,2.0,Autres,3.69
2002.0,loiret,2.0,C,0.19
2002.0,loiret,2.0,D,46.28
2002.0,loiret,2.0,ED,11.82
2002.0,loiret,2.0,EG,9.41
2002.0,loiret,2.0,G,28.6
2002.0,loiret,3.0,Autres,4.67
2002.0,loiret,3.0,D,46.96
2002.0,loiret,3.0,ED,15.35
2002.0,loiret,3.0,EG,33.02
2002.0,loiret,4.0,Autres,2.53
2002.0,loiret,4.0,D,48.11
2002.0,loiret,4.0,ED,17.45
2002.0,loiret,4.0,EG,10.41
2002.0,loiret,4.0,G,21.51
2002.0,loiret,5.0,Autres,4.34
2002.0,loiret,5.0,D,50.55
2002.0,loiret,5.0,ED,16.15
2002.0,loiret,5.0,EG,6.21
2002.0,loiret,5.0,G,22.75
2002.0,lot,1.0,Autres,3.53
2002.0,lot,1.0,C,37.09
2002.0,lot,1.0,D,3.23
2002.0,lot,1.0,ED,6.21
2002.0,lot,1.0,EG,40.23
2002.0,lot,1.0,G,9.71
2002.0,lot,2.0,Autres,4.13
2002.0,lot,2.0,D,41.0
2002.0,lot,2.0,ED,5.96
2002.0,lot,2.0,EG,11.15
2002.0,lot,2.0,G,37.75
2002.0,lot-et-garonne,1.0,Autres,5.6
2002.0,lot-et-garonne,1.0,C,21.2
2002.0,lot-et-garonne,1.0,D,19.02
2002.0,lot-et-garonne,1.0,ED,13.55
2002.0,lot-et-garonne,1.0,EG,9.44
2002.0,lot-et-garonne,1.0,G,31.16
2002.0,lot-et-garonne,2.0,Autres,5.46
2002.0,lot-et-garonne,2.0,D,37.63
2002.0,lot-et-garonne,2.0,ED,15.29
2002.0,lot-et-garonne,2.0,EG,14.76
2002.0,lot-et-garonne,2.0,G,26.85
2002.0,lot-et-garonne,3.0,Autres,4.92
2002.0,lot-et-garonne,3.0,D,40.45
2002.0,lot-et-garonne,3.0,ED,13.21
2002.0,lot-et-garonne,3.0,EG,7.44
2002.0,lot-et-garonne,3.0,G,33.99
2002.0,lozere,1.0,Autres,8.53
2002.0,lozere,1.0,D,49.06
2002.0,lozere,1.0,ED,4.36
2002.0,lozere,1.0,EG,9.33
2002.0,lozere,1.0,G,28.73
2002.0,lozere,2.0,Autres,3.14
2002.0,lozere,2.0,D,62.58
2002.0,lozere,2.0,ED,6.41
2002.0,lozere,2.0,EG,11.44
2002.0,lozere,2.0,G,16.43
2002.0,maine-et-loire,1.0,Autres,5.87
2002.0,maine-et-loire,1.0,D,47.44
2002.0,maine-et-loire,1.0,ED,9.65
2002.0,maine-et-loire,1.0,EG,7.5
2002.0,maine-et-loire,1.0,G,29.53
2002.0,maine-et-loire,2.0,Autres,3.6
2002.0,maine-et-loire,2.0,C,0.17
2002.0,maine-et-loire,2.0,D,46.53
2002.0,maine-et-loire,2.0,ED,7.67
2002.0,maine-et-loire,2.0,EG,12.19
2002.0,maine-et-loire,2.0,G,29.83
2002.0,maine-et-loire,3.0,Autres,3.23
2002.0,maine-et-loire,3.0,D,51.66
2002.0,maine-et-loire,3.0,ED,11.6
2002.0,maine-et-loire,3.0,EG,11.28
2002.0,maine-et-loire,3.0,G,22.24
2002.0,maine-et-loire,4.0,Autres,0.74
2002.0,maine-et-loire,4.0,D,52.85
2002.0,maine-et-loire,4.0,ED,11.32
2002.0,maine-et-loire,4.0,EG,35.09
2002.0,maine-et-loire,5.0,Autres,3.65
2002.0,maine-et-loire,5.0,C,19.28
2002.0,maine-et-loire,5.0,D,39.52
2002.0,maine-et-loire,5.0,ED,6.33
2002.0,maine-et-loire,5.0,EG,6.62
2002.0,maine-et-loire,5.0,G,24.59
2002.0,maine-et-loire,6.0,Autres,1.76
2002.0,maine-et-loire,6.0,D,59.74
2002.0,maine-et-loire,6.0,ED,8.22
2002.0,maine-et-loire,6.0,EG,30.28
2002.0,maine-et-loire,7.0,Autres,3.51
2002.0,maine-et-loire,7.0,D,50.32
2002.0,maine-et-loire,7.0,ED,7.43
2002.0,maine-et-loire,7.0,EG,8.67
2002.0,maine-et-loire,7.0,G,30.08
2002.0,manche,1.0,Autres,3.1
2002.0,manche,1.0,D,54.28
2002.0,manche,1.0,ED,12.11
2002.0,manche,1.0,EG,8.12
2002.0,manche,1.0,G,22.39
2002.0,manche,2.0,Autres,3.17
2002.0,manche,2.0,D,72.05
2002.0,manche,2.0,ED,6.29
2002.0,manche,2.0,EG,18.5
2002.0,manche,3.0,Autres,1.81
2002.0,manche,3.0,C,15.6
2002.0,manche,3.0,D,46.08
2002.0,manche,3.0,ED,7.46
2002.0,manche,3.0,EG,7.41
2002.0,manche,3.0,G,21.65
2002.0,manche,4.0,Autres,6.29
2002.0,manche,4.0,D,59.03
2002.0,manche,4.0,ED,8.54
2002.0,manche,4.0,EG,26.13
2002.0,manche,5.0,Autres,1.63
2002.0,manche,5.0,D,42.3
2002.0,manche,5.0,ED,8.62
2002.0,manche,5.0,EG,9.06
2002.0,manche,5.0,G,38.39
2002.0,marne,1.0,Autres,2.58
2002.0,marne,1.0,C,12.54
2002.0,marne,1.0,D,34.51
2002.0,marne,1.0,ED,14.22
2002.0,marne,1.0,EG,9.27
2002.0,marne,1.0,G,26.88
2002.0,marne,2.0,Autres,4.67
2002.0,marne,2.0,C,13.84
2002.0,marne,2.0,D,32.02
2002.0,marne,2.0,ED,13.1
2002.0,marne,2.0,EG,6.0
2002.0,marne,2.0,G,30.39
2002.0,marne,3.0,Autres,5.29
2002.0,marne,3.0,D,41.78
2002.0,marne,3.0,ED,21.01
2002.0,marne,3.0,EG,31.92
2002.0,marne,4.0,Autres,4.34
2002.0,marne,4.0,D,50.72
2002.0,marne,4.0,ED,13.65
2002.0,marne,4.0,EG,8.72
2002.0,marne,4.0,G,22.56
2002.0,marne,5.0,Autres,2.69
2002.0,marne,5.0,C,50.89
2002.0,marne,5.0,ED,17.35
2002.0,marne,5.0,EG,4.4
2002.0,marne,5.0,G,24.68
2002.0,marne,6.0,Autres,4.77
2002.0,marne,6.0,D,47.76
2002.0,marne,6.0,ED,16.95
2002.0,marne,6.0,EG,30.52
2002.0,martinique,1.0,Autres,29.91
2002.0,martinique,1.0,D,36.14
2002.0,martinique,1.0,EG,1.79
2002.0,martinique,1.0,G,32.15
2002.0,martinique,2.0,Autres,5.82
2002.0,martinique,2.0,D,58.73
2002.0,martinique,2.0,ED,1.33
2002.0,martinique,2.0,EG,27.71
2002.0,martinique,2.0,G,6.4
2002.0,martinique,3.0,Autres,11.2
2002.0,martinique,3.0,D,15.43
2002.0,martinique,3.0,EG,73.06
2002.0,martinique,3.0,G,0.31
2002.0,martinique,4.0,Autres,32.12
2002.0,martinique,4.0,D,31.74
2002.0,martinique,4.0,G,36.14
2002.0,mayenne,1.0,Autres,3.54
2002.0,mayenne,1.0,D,52.51
2002.0,mayenne,1.0,ED,5.54
2002.0,mayenne,1.0,EG,7.75
2002.0,mayenne,1.0,G,30.67
2002.0,mayenne,2.0,Autres,1.88
2002.0,mayenne,2.0,C,19.68
2002.0,mayenne,2.0,D,46.05
2002.0,mayenne,2.0,ED,6.63
2002.0,mayenne,2.0,EG,8.47
2002.0,mayenne,2.0,G,17.29
2002.0,mayenne,3.0,Autres,3.47
2002.0,mayenne,3.0,C,14.46
2002.0,mayenne,3.0,D,40.56
2002.0,mayenne,3.0,ED,6.42
2002.0,mayenne,3.0,EG,7.65
2002.0,mayenne,3.0,G,27.42
2002.0,mayotte,1.0,Autres,5.68
2002.0,mayotte,1.0,C,28.78
2002.0,mayotte,1.0,D,46.67
2002.0,mayotte,1.0,ED,0.76
2002.0,mayotte,1.0,EG,2.73
2002.0,mayotte,1.0,G,15.38
2002.0,meurthe-et-moselle,1.0,Autres,9.32
2002.0,meurthe-et-moselle,1.0,D,41.67
2002.0,meurthe-et-moselle,1.0,ED,7.37
2002.0,meurthe-et-moselle,1.0,EG,11.14
2002.0,meurthe-et-moselle,1.0,G,30.51
2002.0,meurthe-et-moselle,2.0,Autres,4.28
2002.0,meurthe-et-moselle,2.0,C,0.13
2002.0,meurthe-et-moselle,2.0,D,42.21
2002.0,meurthe-et-moselle,2.0,ED,11.39
2002.0,meurthe-et-moselle,2.0,EG,9.27
2002.0,meurthe-et-moselle,2.0,G,32.7
2002.0,meurthe-et-moselle,3.0,Autres,4.57
2002.0,meurthe-et-moselle,3.0,D,47.36
2002.0,meurthe-et-moselle,3.0,ED,11.43
2002.0,meurthe-et-moselle,3.0,EG,36.63
2002.0,meurthe-et-moselle,4.0,Autres,1.25
2002.0,meurthe-et-moselle,4.0,C,5.03
2002.0,meurthe-et-moselle,4.0,D,40.87
2002.0,meurthe-et-moselle,4.0,ED,14.54
2002.0,meurthe-et-moselle,4.0,EG,15.93
2002.0,meurthe-et-moselle,4.0,G,22.39
2002.0,meurthe-et-moselle,5.0,Autres,4.5
2002.0,meurthe-et-moselle,5.0,C,10.04
2002.0,meurthe-et-moselle,5.0,D,33.72
2002.0,meurthe-et-moselle,5.0,ED,13.79
2002.0,meurthe-et-moselle,5.0,EG,4.85
2002.0,meurthe-et-moselle,5.0,G,33.1
2002.0,meurthe-et-moselle,6.0,Autres,3.48
2002.0,meurthe-et-moselle,6.0,D,29.94
2002.0,meurthe-et-moselle,6.0,ED,13.16
2002.0,meurthe-et-moselle,6.0,EG,15.52
2002.0,meurthe-et-moselle,6.0,G,37.9
2002.0,meurthe-et-moselle,7.0,Autres,9.01
2002.0,meurthe-et-moselle,7.0,D,27.26
2002.0,meurthe-et-moselle,7.0,ED,10.23
2002.0,meurthe-et-moselle,7.0,EG,26.1
2002.0,meurthe-et-moselle,7.0,G,27.4
2002.0,meuse,1.0,Autres,2.28
2002.0,meuse,1.0,D,39.46
2002.0,meuse,1.0,ED,14.16
2002.0,meuse,1.0,EG,5.99
2002.0,meuse,1.0,G,38.1
2002.0,meuse,2.0,Autres,26.1
2002.0,meuse,2.0,D,22.68
2002.0,meuse,2.0,ED,12.09
2002.0,meuse,2.0,EG,8.22
2002.0,meuse,2.0,G,30.92
2002.0,morbihan,1.0,Autres,3.35
2002.0,morbihan,1.0,D,48.77
2002.0,morbihan,1.0,ED,8.52
2002.0,morbihan,1.0,EG,7.66
2002.0,morbihan,1.0,G,31.69
2002.0,morbihan,2.0,Autres,4.43
2002.0,morbihan,2.0,D,51.72
2002.0,morbihan,2.0,ED,9.2
2002.0,morbihan,2.0,EG,15.05
2002.0,morbihan,2.0,G,19.6
2002.0,morbihan,3.0,Autres,3.93
2002.0,morbihan,3.0,D,48.59
2002.0,morbihan,3.0,ED,7.91
2002.0,morbihan,3.0,EG,7.37
2002.0,morbihan,3.0,G,32.19
2002.0,morbihan,4.0,Autres,1.66
2002.0,morbihan,4.0,C,24.54
2002.0,morbihan,4.0,D,35.42
2002.0,morbihan,4.0,ED,6.1
2002.0,morbihan,4.0,EG,5.53
2002.0,morbihan,4.0,G,26.75
2002.0,morbihan,5.0,Autres,3.68
2002.0,morbihan,5.0,C,21.3
2002.0,morbihan,5.0,D,18.17
2002.0,morbihan,5.0,ED,7.78
2002.0,morbihan,5.0,EG,13.23
2002.0,morbihan,5.0,G,35.84
2002.0,morbihan,6.0,Autres,3.42
2002.0,morbihan,6.0,D,50.65
2002.0,morbihan,6.0,ED,5.67
2002.0,morbihan,6.0,EG,11.59
2002.0,morbihan,6.0,G,28.66
2002.0,moselle,1.0,Autres,1.81
2002.0,moselle,1.0,D,42.24
2002.0,moselle,1.0,ED,13.21
2002.0,moselle,1.0,EG,10.88
2002.0,moselle,1.0,G,31.86
2002.0,moselle,2.0,Autres,3.52
2002.0,moselle,2.0,D,49.15
2002.0,moselle,2.0,ED,14.5
2002.0,moselle,2.0,EG,6.99
2002.0,moselle,2.0,G,25.84
2002.0,moselle,3.0,Autres,4.83
2002.0,moselle,3.0,D,49.54
2002.0,moselle,3.0,ED,12.93
2002.0,moselle,3.0,EG,32.69
2002.0,moselle,4.0,Autres,10.66
2002.0,moselle,4.0,D,38.84
2002.0,moselle,4.0,ED,16.4
2002.0,moselle,4.0,EG,34.1
2002.0,moselle,5.0,Autres,2.35
2002.0,moselle,5.0,D,52.02
2002.0,moselle,5.0,ED,16.1
2002.0,moselle,5.0,EG,2.44
2002.0,moselle,5.0,G,27.08
2002.0,moselle,6.0,Autres,4.42
2002.0,moselle,6.0,D,47.21
2002.0,moselle,6.0,ED,17.7
2002.0,moselle,6.0,EG,2.32
2002.0,moselle,6.0,G,28.34
2002.0,moselle,7.0,Autres,4.18
2002.0,moselle,7.0,D,47.36
2002.0,moselle,7.0,ED,20.16
2002.0,moselle,7.0,EG,28.3
2002.0,moselle,8.0,Autres,2.12
2002.0,moselle,8.0,D,39.68
2002.0,moselle,8.0,ED,15.68
2002.0,moselle,8.0,EG,7.12
2002.0,moselle,8.0,G,35.39
